text,person_uuid,serviceDept_uuid,healthcareOrg_uuid,omitted
"Jessica Bradley, works as a Nephrologist in the Kidney Health department at Figueroa-Storng Zorg. He is happy to help you in the de language. You can reach out to his hospital email at jessicabradley@healthcare.org.",0ed5be73-6d3a-48e8-bbec-7debf136f64e,ec319b23-c7ff-4268-b14b-bea9404f72f3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"Joseph Johnson, was born on 1998-11-28, works as a Cardiovasuclar Surgeon in the Heart & Vascular Center department at Figueroa-Storng Zorg. You can reach out to her hospital email at josephjohnson@healthcare.org.",abcb17bd-a0c6-468a-a2b5-b39d8f573edc,5b30f894-8122-408e-b24f-550f4e7aef59,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"A. Brown, was born on 1974-11-23, works as a EK GTechnician in the Heart & Vascular Center department at Figueroa-Storng Zorg. They is happy to help you in the Dutch language.",1a78701e-5c52-4557-8ae3-690a3d65d36f,5b30f894-8122-408e-b24f-550f4e7aef59,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,email
"J. Martin, was born on 21-04-1970, works as a ER Nurse in the Noodgeval department at Figueroa-Storng Zorg. You can reach out to his hospital email at josephmartin@healthcare.org.",16f27279-01c6-423f-aeea-933030b91497,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"James Daniel, works as a ER Nruse in the Noodgeval department at Figueroa-Storng Zorg. She is happy to help you in the nl language. You can reach out to her hospital email at danialjames@healthcare.org.",f7480915-dfe1-4599-917a-9d3adb9d625e,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"A. Boyd DDS, was born on 26-07-1977, is part of the Medication Services department at Figueroa-Storng Zorg. They is happy to help you in the et language. You can reach out to their hospital email at anitaboyddds@healthcare.org.",c55c1e8a-ab91-40ba-ba15-6be5625e2cd7,f117f274-1840-4ff8-966d-a609aa80ddfc,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,jobTitle
"Tiffany Rojas, was born on 1993-10-10, works as a Pharmacy Techincian in the Medication Services department at Figueroa-Storng Zorg. She is happy to help you in the et language.",6daaea8b-8e2f-44db-8a1b-ef799548e082,f117f274-1840-4ff8-966d-a609aa80ddfc,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,email
"Ross Julia, was born on 31-07-1971, works as a Emergency Physician in the Noodgeval department at Figueroa-Storng Zorg. You can reach out to their hospital email at juqiaross@healthcare.org.",b4275c48-9ebf-4683-939f-aef5d3cce919,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"Manuel Moody, was born on 1982-02-07, is part of the Long- department at Figueroa-Storng Zorg. He is happy to help you in the et language. You can reach out to his hospital email at manuelmoody@healthcare.org.",fc00a599-e902-4528-9c41-8ebdb1f60302,6c77700a-55d6-4f9b-85b0-3a351c16dc39,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,jobTitle
"Duarte Julie, works as a Dialyssi Nurse in the Kidney Health department at Figueroa-Storng Zorg. She is happy to help you in the German language. You can reach out to her hospital email at juliaduarte@healthcare.org.",1b3e39be-ace2-41fb-ba2f-8debdf30bfa3,ec319b23-c7ff-4268-b14b-bea9404f72f3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"T. Pena MD, works as a Emergency Physician in the Noodgeval department at Figueroa-Storng Zorg. He is happy to help you in the German language. You can reach out to his hospital email at timothypenpmd@healthcare.org.",5b473ab4-a29b-446d-98d6-d1114c149a2f,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"Herbert Galloway, was born on 1983-06-01, works as a Pulmonologist in the Long- department at Figueroa-Storng Zorg. You can reach out to their hospital email at herbertgajloway@healthcare.org.",767f12e1-e997-45de-ab08-0e352a4e54c4,6c77700a-55d6-4f9b-85b0-3a351c16dc39,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"Lee Michael, was born on 19-12-1977, works as a Cardiologist in the Heart & Vascular Center department at Figueroa-Storng Zorg. They is happy to help you in the nl language.",7bbb5c50-cb8a-4f19-980f-a40fc333af1f,5b30f894-8122-408e-b24f-550f4e7aef59,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,email
"John Anderson, works as a Nephrologist in the Kidney Health department at Figueroa-Storng Zorg. He is happy to help you in the de language. You can reach out to his hospital email at johnanderson@healthcare.org.",c597f961-ba75-408f-9d5d-486513d5462f,ec319b23-c7ff-4268-b14b-bea9404f72f3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"D. Navarro, was born on 31-03-1972, works as a Emergency Physician in the Noodgeval department at Figueroa-Storng Zorg. He is happy to help you in the German language.",b9561b91-70ee-4eed-9747-26eaf92272d9,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,email
"Collins William, was born on 1973-07-13, is part of the Noodgeval department at Figueroa-Storng Zorg. She is happy to help you in the Dutch language. You can reach out to her hospital email at williamcollins@healthcare.org.",d564aef7-fc0e-4f15-97be-e0fb6eb8726a,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,jobTitle
"Vincent Bautista, was born on 1980-03-15, is part of the Urologisch department at Figueroa-Storng Zorg. She is happy to help you in the de language. You can reach out to her hospital email at vincentbautista@healthcare.org.",a91faeca-4667-4c49-93fc-3803bb181a97,1d60ee66-1540-42f1-8f22-070ded39abe0,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,jobTitle
"Castro Michelle, works as a Pharmacist in the Medication Services department at Figueroa-Storng Zorg. They is happy to help you in the German language. You can reach out to their hospital email at michellecastro@healthcare.org.",f8c93b8b-1b24-4427-a624-7c06e63eebbc,f117f274-1840-4ff8-966d-a609aa80ddfc,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"Stephanie Kelly, was born on 04-03-1966, works as a Nephrologist in the Kidney Health department at Figueroa-Storng Zorg. You can reach out to his hospital email at stephaniekelly@healthcare.org.",e97d01e6-31e1-47c8-a80e-6a52f6c921e2,ec319b23-c7ff-4268-b14b-bea9404f72f3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"Jose Reyes, was born on 1980-08-12, works as a Clinical Pharmacologist in the Medication Services department at Figueroa-Storng Zorg. You can reach out to her hospital email at josereyes@healthcare.org.",82b9cb52-d628-4823-b5df-72c76a6ea189,f117f274-1840-4ff8-966d-a609aa80ddfc,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"Jonathan Davidson, works as a Dialysis Nruse in the Kidney Health department at Figueroa-Storng Zorg. They is happy to help you in the et language. You can reach out to their hospital email at jonathandavydson@healthcare.org.",b383854d-627f-4c49-857f-af3a7efb31c7,ec319b23-c7ff-4268-b14b-bea9404f72f3,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"Kristin Parker, works as a ER Nusre in the Noodgeval department at Figueroa-Storng Zorg. They is happy to help you in the de language. You can reach out to their hospital email at kristinparker@healthcare.org.",1c0bab15-4f11-4e03-91f2-c42efd7f0f5b,a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,birthDate
"Lopez Brian, was born on 21-06-1993, works as a Urodynamics Technician in the Urologisch department at Figueroa-Storng Zorg. She is happy to help you in the German language.",f893379e-9180-4d4e-8bd4-13492fa1b02d,1d60ee66-1540-42f1-8f22-070ded39abe0,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,email
"Anderson Robert, was born on 11-01-1975, works as a Clinical Genetics Specialist in the Genetisch department at Figueroa-Storng Zorg. You can reach out to her hospital email at robertanderson@healthcare.org.",751a832e-a18d-458f-92da-f95899b05523,4c8909e3-1d54-4d05-b0de-ca69debcb6d2,71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,knowsLanguage
"Jordan Melissa, was born on 13-07-1962, works as a Epidemiologist in the Community Wellness department at P Murphy and Brooks Gesundheitszentrum. You can reach out to their hospital email at melissajordan@healthcare.org.",2fcfe28f-f1b3-49d4-bb3e-3eca2f4f1fe0,b9be64e1-b08d-4f95-8d8f-1e8bcac8d101,9db3466d-1ba6-4c61-aaf9-4919e69b7971,knowsLanguage
"Jones Michaela, was born on 12-04-1981, works as a Public Health Officer in the Community Wellness department at P Murphy and Brooks Gesundheitszentrum. You can reach out to his hospital email at michaqlajones@healthcare.org.",36b52bde-08bd-4713-b044-e72f88d4005e,b9be64e1-b08d-4f95-8d8f-1e8bcac8d101,9db3466d-1ba6-4c61-aaf9-4919e69b7971,knowsLanguage
"K. Thompson, was born on 09-05-1986, is part of the Geburtshilfe department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the Dutch language. You can reach out to her hospital email at kenneththompson@healthcare.org.",458b382a-39be-4490-bc38-47f2303c6066,fc1f14ac-a6bb-429a-8a6e-e1d2b7815143,9db3466d-1ba6-4c61-aaf9-4919e69b7971,jobTitle
"A. Meyers, was born on 22-01-1986, works as a Midwife in the Geburtshilfe department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the nl language.",86268bc5-fb1d-4776-9d90-f14f901173ff,fc1f14ac-a6bb-429a-8a6e-e1d2b7815143,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Brianna Mendez, was born on 1972-09-24, works as a Infectious Disease Specialist in the Infection Control department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the de language.",e32873d3-af2b-4a60-baa1-fb842bfea4d7,1745c170-d7bc-4fdf-8948-aff1182e1a8e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Hawkins Cameron, works as a Epidemioloigst in the Infection Control department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the Dutch language. You can reach out to her hospital email at camerpnhawkins@healthcare.org.",33e732ba-a98f-4794-a008-e092515945b3,1745c170-d7bc-4fdf-8948-aff1182e1a8e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"Amy Rogers, works as a Cardiac Nurse in the Herz -Kreislauf department at P Murphy and Brooks Gesundheitszentrum. They is happy to help you in the de language. You can reach out to their hospital email at amyoogers@healthcare.org.",fab3cd59-0b37-4e56-b7d4-f87e53a9917f,7d79ab44-c633-4f19-9958-07d2be77e40e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"S. Ortiz, was born on 20-06-1985, works as a Cardiovascular Surgeon in the Herz -Kreislauf department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the German language.",beac3189-6da6-4651-8d70-61fc858f12c1,7d79ab44-c633-4f19-9958-07d2be77e40e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Jason Shannon, works as a Pediatrician in the Pädiatrisch department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the et language. You can reach out to her hospital email at jasonshannon@healthcare.org.",d309e0ab-6c1e-431b-9592-fc8533d03dbb,711f02ac-e905-4731-bd38-7e53f882006a,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"Luis Atkinson, was born on 1985-01-15, works as a Pediatrician in the Pädiatrisch department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the nl language.",08ef284a-0e85-4205-b4ca-9e2a159101f7,711f02ac-e905-4731-bd38-7e53f882006a,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"B. Mitchell, works as a Labor & Delivery Nurse in the Pregnancy Care department at P Murphy and Brooks Gesundheitszentrum. They is happy to help you in the de language. You can reach out to their hospital email at breannamitchell@healthcare.org.",6f4c5ed5-dac1-442b-8060-84594b9dc20f,c17c1820-23f6-40e8-8978-25ad137e21d5,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"Debra Greene, was born on 1990-06-01, works as a Neonatal Nurse in the Pregnancy Care department at P Murphy and Brooks Gesundheitszentrum. They is happy to help you in the et language.",6bd42d41-e42d-4aa8-9acc-d45a68bb4d78,c17c1820-23f6-40e8-8978-25ad137e21d5,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Austin Carney, was born on 1972-03-18, works as a Optician in the Optometrisch department at P Murphy and Brooks Gesundheitszentrum. You can reach out to her hospital email at austincarney@healthcare.org.",9f332e1e-2c05-4670-bfba-2aaf70cd4299,ad21e2ab-aac3-4d22-bbb4-7ebfce0efed3,9db3466d-1ba6-4c61-aaf9-4919e69b7971,knowsLanguage
"R. Espinoza, was born on 28-10-1959, works as a Optometrist in the Optometrisch department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the de language.",6dc67412-1ea0-4961-af0e-0403b33c8fd9,ad21e2ab-aac3-4d22-bbb4-7ebfce0efed3,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Kathryn Griffin, was born on 1979-08-17, works as a Licensed Practical Nurse in the Patient Care department at P Murphy and Brooks Gesundheitszentrum. They is happy to help you in the de language.",259ef6d7-908b-4a78-9fa6-484d73eed27b,4c407098-5dd6-4593-b1f2-c908e38dbb7e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Jasmine Wells, works as a Rgeistered Nurse in the Patient Care department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the de language. You can reach out to her hospital email at jasmanewells@healthcare.org.",868a4d2e-81a8-4afa-b125-1f9b62639aad,4c407098-5dd6-4593-b1f2-c908e38dbb7e,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"Farrell Jessica, works as a Cytotechnolgoist in the Pathologie department at P Murphy and Brooks Gesundheitszentrum. She is happy to help you in the German language. You can reach out to her hospital email at jessicafarrell@healthcare.org.",f10fb7ea-a337-4c22-bf81-129d7d9660bf,ca9553d2-44e8-4777-83b2-67e216396b7a,9db3466d-1ba6-4c61-aaf9-4919e69b7971,birthDate
"Young Alison, was born on 30-01-2000, works as a Pathologist in the Pathologie department at P Murphy and Brooks Gesundheitszentrum. They is happy to help you in the nl language.",f168e8c8-f08d-4031-99d9-84c3d23e8189,ca9553d2-44e8-4777-83b2-67e216396b7a,9db3466d-1ba6-4c61-aaf9-4919e69b7971,email
"Heather Gardner, was born on 1967-08-20, works as a Cardiac Nurse in the Heart & Vascular Center department at D Guerrero and Simpson Zorg. She is happy to help you in the nl language.",d06d6dc1-b345-4ecc-bddd-cc9fd559b1d4,eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,92d6ff73-5b3a-4595-8458-92c14e0e15d3,email
"Helen Allison, works as a EKG Technician in the Heart & Vascular Center department at D Guerrero and Simpson Zorg. She is happy to help you in the de language. You can reach out to her hospital email at helenallison@healthcare.org.",dfd26ce8-5727-40df-a225-5a905d05a6b0,eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"King Judy, was born on 21-09-1998, works as a Pediatrician in the Child Health department at D Guerrero and Simpson Zorg. They is happy to help you in the Dutch language.",6c40e980-8c84-4bde-be25-cf2f1c029e94,1f1472db-c7ff-4f21-8839-e2b5409d108c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,email
"P. Mckenzie, was born on 1977-05-16, works as a Pediatric Nurse in the Child Health department at D Guerrero and Simpson Zorg. You can reach out to his hospital email at patriciamckenzie@healthcare.org.",5b400d5c-9ced-4b4d-94c5-6d61001cfd71,1f1472db-c7ff-4f21-8839-e2b5409d108c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"Keith Sloan, was born on 1991-03-14, is part of the Tandheelkunde department at D Guerrero and Simpson Zorg. They is happy to help you in the et language. You can reach out to their hospital email at keithsloan@healthcare.org.",2a35b008-eaca-499b-9daf-1a12db19a9b5,92eb4614-4b4f-4248-8e49-720d2225137e,92d6ff73-5b3a-4595-8458-92c14e0e15d3,jobTitle
"Gina Bentley MD, works as a Dental Hygienist in the Tandheelkunde department at D Guerrero and Simpson Zorg. They is happy to help you in the de language. You can reach out to their hospital email at ginabentleymd@healthcare.org.",03b08689-1357-4ea1-8cfe-cbc12dcfea01,92eb4614-4b4f-4248-8e49-720d2225137e,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Cooke Laura, works as a Licensed Practical Nurse in the Verzorging department at D Guerrero and Simpson Zorg. She is happy to help you in the nl language. You can reach out to her hospital email at lauracooke@healthcare.org.",8e2fb404-5dda-433f-ab6f-12797f776986,9505de76-3ae0-4936-8170-b9484f130b23,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Timothy Ho, was born on 1995-12-03, works as a Licensed Practical uNrse in the Verzorging department at D Guerrero and Simpson Zorg. You can reach out to his hospital email at tvmothyho@healthcare.org.",7e42990d-ed1d-4d83-8191-2a676304b6a9,9505de76-3ae0-4936-8170-b9484f130b23,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"Randy Hill, was born on 1975-10-13, works as a Community Outreach Specialist in the Volksgezondheid department at D Guerrero and Simpson Zorg. You can reach out to his hospital email at randyhill@healthcare.org.",6ca14c64-01d2-42bf-a7f5-7b9a6a0e752e,101efc05-873e-40dd-bdcb-54acb369907d,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"G. Hunt, works as a Communit yOutreach Specialist in the Volksgezondheid department at D Guerrero and Simpson Zorg. She is happy to help you in the German language. You can reach out to her hospital email at gabriewhunt@healthcare.org.",2c099e1a-803d-47cb-ad37-eef037ab02a9,101efc05-873e-40dd-bdcb-54acb369907d,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"D. Angela Cruz DVM, was born on 1978-11-18, works as a Physical TherapyA ssistant in the Fysiotherapie department at D Guerrero and Simpson Zorg. He is happy to help you in the et language.",f5bfd913-72d1-4af0-a2a5-f0cb9fd9572a,350b62e7-9712-41a9-aecb-26826fe47e69,92d6ff73-5b3a-4595-8458-92c14e0e15d3,email
"M. Paul, was born on 12-09-1997, works as a Physical Therapy Assistant in the Fysiotherapie department at D Guerrero and Simpson Zorg. You can reach out to his hospital email at michaelpaml@healthcare.org.",203fb98a-a752-41de-9966-323ddeb26469,350b62e7-9712-41a9-aecb-26826fe47e69,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"Price Cole, was born on 1984-10-24, works as a Renal iDetitian in the Kidney Health department at D Guerrero and Simpson Zorg. You can reach out to his hospital email at coloprice@healthcare.org.",1dc1d806-6dda-4c9e-a391-cffa15ae14f2,827254df-3830-4e4b-83d4-540a526aea43,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"White Barbara, was born on 27-12-1970, works as a Renal Dietitian in the Kidney Health department at D Guerrero and Simpson Zorg. She is happy to help you in the et language.",6e811100-81d8-4c78-a5ac-f63222750abb,827254df-3830-4e4b-83d4-540a526aea43,92d6ff73-5b3a-4595-8458-92c14e0e15d3,email
"M. Gomez, works as a Psychologist in the Mental Health department at D Guerrero and Simpson Zorg. She is happy to help you in the Dutch language. You can reach out to her hospital email at mathewgomez@healthcare.org.",35643c30-a542-46f0-9593-4d23d33c1060,fc961495-3051-4587-bec9-787d2a0f12d3,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Ramirez Adrian, works as a Therapist in the Mental Health department at D Guerrero and Simpson Zorg. They is happy to help you in the German language. You can reach out to their hospital email at adrianramirez@healthcare.org.",566e18b8-3dd8-4aec-a2e3-f9a2c522467c,fc961495-3051-4587-bec9-787d2a0f12d3,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Watts Lindsey, works as a School Nurse in the Child Health department at D Guerrero and Simpson Zorg. She is happy to help you in the et language. You can reach out to her hospital email at lindseywatts@healthcare.org.",87e3fd95-95b7-4df7-a6cd-99b7249f31b8,12d06ce5-dff4-4562-8464-77d001f59b1c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Terry Ball, was born on 1977-10-22, works as a Child Life Specialist in the Child Health department at D Guerrero and Simpson Zorg. She is happy to help you in the de language.",ab31993c-1359-40ef-b49a-a8bb1e84405d,12d06ce5-dff4-4562-8464-77d001f59b1c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,email
"Fowler Amanda, was born on 11-09-1974, is part of the Heart & Vascular Center department at D Guerrero and Simpson Zorg. He is happy to help you in the Dutch language. You can reach out to his hospital email at amyndafowler@healthcare.org.",6f8c9548-7e55-4ca6-89f5-86d2468e9a21,eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,92d6ff73-5b3a-4595-8458-92c14e0e15d3,jobTitle
"Lauren Leon, was born on 1970-03-12, works as a Nephrologist in the Kidney Health department at D Guerrero and Simpson Zorg. You can reach out to her hospital email at laurenlexn@healthcare.org.",1e163ece-a389-486d-8bf6-729c1046e73e,827254df-3830-4e4b-83d4-540a526aea43,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"Donna Harrington, was born on 1983-08-19, works as a Diaylsis Nurse in the Kidney Health department at D Guerrero and Simpson Zorg. You can reach out to their hospital email at donnaharringvon@healthcare.org.",37205b7e-b84a-43d8-98ba-e9730b19f5b2,827254df-3830-4e4b-83d4-540a526aea43,92d6ff73-5b3a-4595-8458-92c14e0e15d3,knowsLanguage
"Matthews Bethany, was born on 27-12-1979, is part of the Volksgezondheid department at D Guerrero and Simpson Zorg. He is happy to help you in the Dutch language. You can reach out to his hospital email at bethanymatthews@healthcare.org.",11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,101efc05-873e-40dd-bdcb-54acb369907d,92d6ff73-5b3a-4595-8458-92c14e0e15d3,jobTitle
"Dean Nicole, was born on 28-09-1993, is part of the Heart & Vascular Center department at D Guerrero and Simpson Zorg. She is happy to help you in the et language. You can reach out to her hospital email at nicoledean@healthcare.org.",c626b633-d85f-4218-9c15-0c53edeae4ce,eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,92d6ff73-5b3a-4595-8458-92c14e0e15d3,jobTitle
"Cunningham Linda, works as a Child Life Spceialist in the Child Health department at D Guerrero and Simpson Zorg. They is happy to help you in the de language. You can reach out to their hospital email at liidacunningham@healthcare.org.",34546089-3771-401d-919d-5e65639d631e,1f1472db-c7ff-4f21-8839-e2b5409d108c,92d6ff73-5b3a-4595-8458-92c14e0e15d3,birthDate
"Miss Alyssa Simmons, was born on 29-10-1984, works as a Urodynamics Techincian in the Urologisch department at Jordan, Jackson and Krame rZorg. You can reach out to their hospital email at missalyssasummons@healthcare.org.",cbc4740f-18f4-4db9-96b1-ce90ee75e67b,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"R. Shelton, was born on 23-03-1984, works as a Urologist in the Urologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the German language.",116c00eb-243f-42b4-ab25-68c03c82b15f,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"B. Benton, works as a eGrontology Nurse in the Geriatrisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the et language. You can reach out to her hospital email at brendabenton@healthcare.org.",aa741eb5-e680-4802-b8cc-5cecda992d44,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Michelle Gutierrez, works as a Geriatricina in the Geriatrisch department at Jordan, Jackson and Krame rZorg. They is happy to help you in the nl language. You can reach out to their hospital email at michellegutierrmz@healthcare.org.",93711ea7-d065-408a-8ea4-3229de21eb83,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"O. Chavez, was born on 10-10-1990, works as a Pathologist in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. They is happy to help you in the nl language.",4b7132bb-1852-452e-a991-93ca562bed61,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"David Vasquez, was born on 1971-03-02, works as a MedicalnLaboratory Scientist in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to his hospital email at davidvasquez@healthcare.org.",74fae37f-a1c2-49c5-9ad9-8fed600827bb,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"John Nunez, works as a eMdical Laboratory Scientist in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. She is happy to help you in the nl language. You can reach out to her hospital email at johnnunjz@healthcare.org.",2848213e-c474-4200-b0a5-31be231fb1b7,1e1eedd9-7b19-4256-8c44-605e8ccde8ad,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Brianna Barr, was born on 18-11-1981, works as a Lab Techniican in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to their hospital email at briennabarr@healthcare.org.",ef9c94f2-1519-47c7-b410-aa2963422883,1e1eedd9-7b19-4256-8c44-605e8ccde8ad,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Kimberly Watson, works as a IG Nurse in the Digestive Health department at Jordan, Jackson and Krame rZorg. He is happy to help you in the nl language. You can reach out to his hospital email at kimberlywaeson@healthcare.org.",69c08294-c6e9-4b23-8590-1647b60d4931,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Christina Cooper, was born on 1991-03-17, works as a GI Nurse in the Digestive Health department at Jordan, Jackson and Krame rZorg. They is happy to help you in the et language.",d48d9384-ce96-4431-b46b-c79829016262,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"Jones Kristina, was born on 05-03-1975, works as a Neurosurgeno in the Neurologisch department at Jordan, Jackson and Krame rZorg. You can reach out to his hospital email at kristinajones@healthcare.org.",01396d1a-8cec-4b63-b9fd-ae736f40bcfc,abe520ec-1fe1-49cd-8a54-e75953bdfba8,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Navarro James, was born on 14-07-1984, is part of the Neurologisch department at Jordan, Jackson and Krame rZorg. He is happy to help you in the German language. You can reach out to his hospital email at jtmesnavarro@healthcare.org.",7c1e3a6e-b3f5-4339-8676-f7926ec46a36,abe520ec-1fe1-49cd-8a54-e75953bdfba8,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"Yang Justin, works as a Urodynamics Tecnhician in the Urologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the Dutch language. You can reach out to her hospital email at justinyang@healthcare.org.",4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Angela Brown, works as a Urologist in the Urologisch department at Jordan, Jackson and Krame rZorg. They is happy to help you in the nl language. You can reach out to their hospital email at angelubrown@healthcare.org.",09c67817-02b4-4b61-995c-ced93b3aa572,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"J. King, was born on 19-12-1980, works as a UrologysNurse in the Urologisch department at Jordan, Jackson and Krame rZorg. He is happy to help you in the et language.",5119bcdb-b22d-4ebf-b547-e93fcc070722,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
