identifier,contactType,phone,email,availableLanguage,fax
76526d15-3d37-4607-b93a-7549f7be94a4,Emergency,348-868-7578x97276,Austin.Public@dept.healthcare.org,"['et', 'en']",+1-429-503-3238x785
25395f68-cf71-43f4-8beb-60ef90df3927,Staff,(403)407-5452x6468,Austin.Rheumatologic@dept.healthcare.org,['et'],(890)673-4942x31631
a101ec20-f8d9-4f7f-8e3f-98d418ceac8d,Information,(766)308-0455,Austin.Rheumatologic@dept.healthcare.org,['et'],645.942.2932
0cc236d7-4a8c-49b1-81d3-ffe5e9021ed7,Staff,001-403-489-0102x079,Austin.Psychiatric@dept.healthcare.org,['et'],743-658-1950x5910
3711c8c7-ee1b-4014-8c65-57265fe1a902,Information,651-245-5602x2960,Austin.Rheumatologic@dept.healthcare.org,"['et', 'en']",(853)964-3273x56003
7d76b939-33b8-4bfc-a2c1-dcd8ee6f5642,Staff,+1-560-464-8118,Austin.Surgical@dept.healthcare.org,"['et', 'en']",595-499-9067x12703
017eed7a-ac85-43b4-9f01-3738566de1fc,Referrals,001-888-387-2858x8598,Austin.Hematologic@dept.healthcare.org,['et'],(257)436-7809
fb21366e-897c-4c08-9483-82a8755e25d8,Information,+1-530-330-4080x58378,ReedFry.Optometric@dept.healthcare.org,['de'],(443)232-1659x744
79602bda-93a6-417f-acdf-e8cbda3c3a0a,Staff,501.828.4795x741,ReedFry.Neurologic@dept.healthcare.org,"['de', 'en']",(454)262-6764x3430
4ec5370a-0a7a-424d-bf2b-2d9212fe55df,Appointments,001-531-706-4992x229,ReedFry.Pediatric@dept.healthcare.org,['de'],998.575.7524x3580
ba584211-8e12-4a88-b16e-4bd77cf27b4b,Appointments,+1-274-335-9196,ReedFry.Endocrine@dept.healthcare.org,"['de', 'en']",797.626.1494x025
69667859-b8bf-4616-959d-60ae25c6dee1,Staff,519.957.2589,ReedFry.Pathology@dept.healthcare.org,"['de', 'en']",(653)213-6727
c6c2597d-2bc2-4c25-89db-34e4d10d35c5,Information,(834)636-1216x51002,ReedFry.Radiography@dept.healthcare.org,"['de', 'en']",(538)271-1821x53945
1db04464-3097-41f0-8ccd-39863bc285a9,Referrals,(206)249-1658x8042,ReedFry.Midwifery@dept.healthcare.org,"['de', 'en']",+1-654-297-7018
a2e52cbc-dd1f-4e05-a822-58050c0e02bf,Appointments,726-420-6632,ReedFry.Toxicologic@dept.healthcare.de,['de'],402-692-9438
e1d6fa26-0219-4aa1-a0fe-3747752cae70,Staff,001-651-735-9834,ReedFry.Dermatology@dept.healthcare.org,['de'],001-270-498-4558x306
caf2bc29-96f9-4d88-89a8-88421d3ceaa7,Staff,356.276.1728,Guerrero.Physiotherapy@dept.healthcare.org,"['de', 'en']",+1-540-271-5120
0027705e-fd90-4f36-be6c-62b7dc63cad0,Appointments,278.430.0803x602,Guerrero.Toxicologic@dept.healthcare.org,"['de', 'en']",653-707-5799x3855
ca1e7615-aa24-4ea8-98f0-387bf4c3fcfc,Emergency,001-718-415-4294x40567,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",(488)926-3318
8e80a8fd-bf0c-4c5f-81bf-da692008f7b4,Appointments,001-299-358-0386x8709,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",500.653.0708
6d6c28c3-6bdb-4323-8a0d-8e5157f2d5a6,Information,(654)801-0577x23112,Guerrero.Dermatology@dept.healthcare.org,"['de', 'en']",001-401-487-4899x431
b2aa91e8-3a4b-4d72-9a48-8901fe9a6f1c,Information,001-237-869-9643,Guerrero.Rheumatologic@dept.healthcare.org,['de'],(925)213-1356x2211
4dd46a73-0760-490b-b250-d9811b28eefc,Appointments,442-706-5159x5631,Guerrero.Public@dept.healthcare.org,['de'],(289)805-1688
8beec392-92d6-4a00-ba05-5dc5b0ebe1df,Referrals,+1-903-748-4741x361,Guerrero.Radiography@dept.healthcare.org,"['de', 'en']",(374)615-7838
2ff38a2d-9a3e-4663-9b9b-6df7dae8e000,Staff,584-725-0107,Baker.Gastroenterologic@dept.healthcare.org,['de'],(230)733-7758x92537
c2335e8b-3950-498e-9275-61577a36a0de,Appointments,584.201.8196x08400,Baker.Speech@dept.healthcare.org,"['de', 'en']",904-879-6490x74687
09262a90-2a9d-47a6-b072-bad5101d46bb,Appointments,601.890.5258,Baker.Optometric@dept.healthcare.org,"['de', 'en']",001-677-770-8160x985
30a31cc1-0eef-4d77-a311-306f6b6a94e0,Information,499.900.8885,Baker.Respratory@dept.healthcare.org,"['de', 'en']",(588)583-2696x03608
54ca33e0-d9d7-468d-83df-5310ec01976e,Staff,(629)875-5172x249,Baker.Urologic@dept.healthcare.org,['de'],(233)265-2900
6f82764e-493e-4521-b9d8-eb34f7b4bd0b,Information,569-301-5726x711,Baker.Optometric@dept.healthcare.org,"['de', 'en']",3814210311
2423eaf1-fd0c-4cb5-b476-60aa8c7732c6,Information,993-475-1775x08313,Baker.Podiatric@dept.healthcare.de,['de'],278-400-1316
494a0d85-09ca-4b23-b414-6e6a96c58337,Emergency,001-958-733-1999x824,Baker.Genetic@dept.healthcare.de,['de'],(973)655-6902x675
96e5be8e-0f97-468b-8fe5-395c52b82c42,Emergency,001-229-863-8942x09877,Baker.Anesthesia@dept.healthcare.org,['de'],(786)610-0132
cc95443c-4829-4728-97d7-6ce1f0362286,Emergency,(910)368-8779x391,Baker.Cardiovascular@dept.healthcare.org,"['de', 'en']",+1-347-793-9685x69840
7986276b-138c-4772-b473-e7a7301e8e7f,Referrals,+3115-3711172,ValenciaThomas.Pulmonary@dept.healthcare.org,['nl'],(041)-7298482
b1136b17-a54c-4c07-bff6-fd7addb6141f,Appointments,(0563) 689219,ValenciaThomas.Otolaryngologic@dept.healthcare.org,['nl'],(064) 3422451
287879d0-9feb-4e68-b223-67c975aa68da,Information,+31(0)050 475929,ValenciaThomas.Infectious@dept.healthcare.org,['nl'],(0103) 079567
cb8b6a2a-b9c1-4844-9be6-fd3912832f9d,Information,(020) 6208561,ValenciaThomas.Public@dept.healthcare.org,['nl'],+3160-6655565
f0b4ed3b-5c22-44de-8751-dc0ee510b610,Appointments,0437-924097,ValenciaThomas.Geriatric@dept.healthcare.org,"['nl', 'en']",081-1413435
fcd01836-9e31-4cfc-a774-072866ec1118,Emergency,+31(0)16-6103758,ValenciaThomas.Geriatric@dept.healthcare.org,['nl'],067-0090355
248b69e5-6429-4e35-88de-1d1ed5962d46,Referrals,082-1686563,ValenciaThomas.Laboratory@dept.healthcare.org,['nl'],(041) 4622292
9e63fc90-2226-4123-9f70-a6df3fa55ec2,Referrals,(041) 0559302,ValenciaThomas.Endocrine@dept.healthcare.org,"['nl', 'en']",(058)-7351419
4e034ad7-2bc4-4c4e-9616-50cb1fbb7071,Appointments,(092) 6092376,ValenciaThomas.Obstetric@dept.healthcare.org,"['nl', 'en']",+3197-1898513
2581bba8-8e03-4db0-a380-993b52b4d045,Referrals,0265 599503,ValenciaThomas.Obstetric@dept.healthcare.org,['nl'],0242-447800
b27a8948-c8d3-4276-993c-74a779b0f3d4,Emergency,625-782-5920,PerezBecker.Infectious@dept.healthcare.org,"['de', 'en']",321-651-4018x70599
49e29c59-1f59-42fd-b361-f664aa9374cd,Staff,+1-558-923-7359x01116,PerezBecker.Speech@dept.healthcare.de,['de'],767-730-9628
48d28ef6-7da6-4ce1-bcaa-5bc8a473339c,Appointments,001-846-228-0242,PerezBecker.Laboratory@dept.healthcare.org,['de'],779.410.9392
ebbb1419-32bd-4e81-bc25-9c952109664c,Staff,816.677.9769x2660,PerezBeecker.Rheumatologic@dept.healthcare.org,"['de', 'en']",7435094459
bb67ec29-5d2b-4ef0-960b-e56dd8e7feed,Information,+1-650-470-0550,PerezBecker.Gynecologic@dept.healthcare.de,"['de', 'en']",001-641-244-5672x53298
42d60083-fda0-4262-86ab-c1bfb39f4e9d,Staff,001-332-215-0490,PerezBecer.Renal@dept.healthcare.org,"['de', 'en']",+1-333-812-1909x9708
2dac645c-063a-496f-be48-1f05eaefe77e,Information,680.695.9773x931,Obrien.Geriatric@dept.healthcare.org,"['de', 'en']",2518578223
91e494bb-9827-46ad-817b-006ae2917ec8,Information,001-592-222-2836x8684,Obrien.Optometric@dept.healthcare.org,"['de', 'en']",525.316.1891x9953
f831734b-20c7-440d-ab43-460285450d47,Appointments,495.341.1344x98068,Obrien.Emergency@dept.healthcare.org,['de'],201-839-2071x5155
71533fbb-ed88-4fd5-880c-f15487662bf2,Referrals,+1-432-267-7778x59022,Obrien.Diet@dept.healthcare.org,['de'],+1-675-496-3345
7552ca9d-6d5e-4683-9e8c-862872f7e72b,Appointments,2026010750,Obrien.Radiography@dept.healthcare.org,"['de', 'en']",460-529-6419x417
2da711bb-ac66-487d-84ba-84422643f724,Information,(650)873-8401x041,Obrien.Otolaryngologic@dept.healthcare.org,"['de', 'en']",001-561-288-0097x06829
9fa25a1a-3862-4b45-a6be-84f681be6ac5,Referrals,325.313.9825x177,Obrien.Gastroenterologic@dept.healthcare.de,['de'],+1-754-412-2438x90681
44e38840-4677-4d9c-9b44-87134222475e,Information,+1-342-322-0338x1177,Obrien.Hematologic@dept.healthcare.de,['de'],001-566-292-2396
7167c85d-02b1-423f-a689-56139aaa23c3,Emergency,654-421-5099x63625,Obrien.Nuersing@dept.healthcare.org,"['de', 'en']",323.303.3837x25660
860f8ae6-c9e2-4291-ba55-1d89f5ede150,Staff,6013030717,Obrien.Anesthesia@dept.healthcare.org,['de'],922-656-0053x878
cea9e9e5-4fd3-4f30-9577-5c6159ea7755,Information,695.588.1376x68944,Fisher.Genetic@dept.healthcare.et,['et'],5434557439
9b44ab29-ef3a-48ff-8a65-bc3edd3b33e6,Staff,(383)248-6763,Fisher.Public@dept.healthcare.org,"['et', 'en']",+1-559-950-7694
d7ff12cf-621d-40e4-bff6-6dfb1fa97312,Emergency,(969)675-0117x4387,Fisher.Cardiovascular@dept.healthcare.org,"['et', 'en']",836.719.9370x31554
07f6bfa9-ad7a-4607-8be7-5b197f8b899f,Staff,427.213.5480,FisherO.tolaryngologic@dept.healthcare.org,['et'],(619)403-5767
c920d99b-0e2e-4986-85bf-3ca950fe58d9,Referrals,(993)824-1659,Fisher.Respiratory@dept.healthcare.org,"['et', 'en']",001-799-481-6492x60048
8bb898f2-1592-4cc5-bcab-2c9c1a424bc6,Staff,001-623-418-8431x770,Fisher.Psychiatric@dept.healthcare.org,"['et', 'en']",9787126493
3e787e43-a563-4858-9c4c-aa8ffb5923ec,Emergency,306-360-1684x334,Fisher.Pathology@dept.healthcare.org,"['et', 'en']",(468)305-3460x795
29d4fcc1-9f6c-4f83-af90-1bea41910ad6,Information,349-582-8740,Fisher.Emergency@dept.healthcare.org,['et'],(496)890-6515x83885
33b1181a-4d2f-45b0-878e-ae4c029d174e,Referrals,(759)234-0792,Novak.Respiratory@dept.healthcare.org,['et'],001-688-826-8379x6355
f7c56d97-8b16-4efa-b461-1d4fabdcdf22,Information,309.961.9742,Novak.Otolaryngologic@dept.healthcare.org,"['et', 'en']",(365)251-0888x770
fefa1e4c-8f22-4c9f-8225-bad6043d5cc0,Staff,001-755-982-6187,Novak.Hematologic@dept.healthcare.org,['et'],813-315-4293
594e8d55-3515-43f1-bf3a-428d287ae8eb,Referrals,(280)351-9921x4987,Novak.Podiatric@dept.healthcare.org,"['et', 'en']",(203)841-5253
de838c7c-6834-4fac-8516-b6b653470608,Referrals,815.536.9489x002,Novak.Gastroenterologic@dept.healthcare.org,['et'],+1-872-295-4400x13981
df964d4b-8b8b-44a7-87a8-7323ff8ce071,Information,(445)726-5176,Novak.Gynecologic@dept.healthcare.org,"['et', 'en']",537.763.2598x79412
d5a09511-1ab5-46df-b7b6-2d8a0c34c6ba,Appointments,001-227-419-5814x380,Bishop.Pathology@dept.healthcare.org,['et'],337-222-1289
e197150f-f7e8-4d0a-b0f3-de9eae9ad586,Appointments,(628)798-1322,Bishop.Physiotherapy@dept.healthcare.et,['et'],+1-399-330-5644x7776
de0c0fc3-0e99-4698-a70c-a15e5dc0ac02,Information,838.506.7347x8750,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",3486296654
577d12b4-b654-4146-a62f-ec4c159fc5a6,Emergency,001-681-342-9425x377,Bishop.Optometric@dept.healthcare.org,"['et', 'en']",350-309-0750x6000
5bd21799-1ad7-4341-92a8-5e0ee69a9ff5,Staff,588.804.1578x19735,Bishop.Plastic@dept.healthcare.org,"['et', 'en']",001-264-815-9757x8939
aa298e3c-aab1-4a7b-83e2-34f7d89aad2b,Emergency,(253)617-7670x48830,Bishop.Plastic@dept.healthcare.org,['et'],(542)282-8785
5cd4b7e5-16f9-479c-80a4-3101db5225bf,Information,+1-690-269-6830x2873,Bishop.Toxicologic@dept.healthcare.org,['et'],+1-255-648-9935x721
d41b7cc5-7509-45af-ab7a-b5eabe48df63,Emergency,(676)411-4213x94209,Bishop.Endocrine@dept.healthcare.et,"['et', 'en']",733.591.6805x084
856959ac-ca69-4ca2-a5f7-47dcedfc43f6,Information,001-309-273-9735x4739,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",2536036701
dfe0d588-c14c-4903-9340-547d899be63c,Information,262.804.0716,Bishop.Otolaryngologic@dept.healthcare.org,"['et', 'en']",+1-223-450-5181x3575
