original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
5b4eac99-7c1e-47ca-bcb6-bfd936b86146,5b4eac99-7c1e-47ca-bcb6-bfd936b86146_var2,Person,abbreviated_first_name,personName,Dennis Reilly,D. Reilly
9489c677-9b16-47fe-9c8b-ac906eb65dd8,9489c677-9b16-47fe-9c8b-ac906eb65dd8_var1,Person,name_swap,personName,Kendra Newton,Newton Kendra
42059378-c46d-484e-bc7a-c3c22f0ceb41,42059378-c46d-484e-bc7a-c3c22f0ceb41_var5,Person,date_format_variation,birthDate,1963-09-21,1963-21-09
42059378-c46d-484e-bc7a-c3c22f0ceb41,42059378-c46d-484e-bc7a-c3c22f0ceb41_var1,HealthcarePersonnel,email_typo,email,andrewnewton@healthcare.org,andrewnewtjon@healthcare.org
f597eb69-868c-4b28-a8a5-370dd93addda,f597eb69-868c-4b28-a8a5-370dd93addda_var4,Person,language_expansion,knowsLanguage,et,Estonian
f597eb69-868c-4b28-a8a5-370dd93addda,f597eb69-868c-4b28-a8a5-370dd93addda_var1,HealthcarePersonnel,email_typo,email,benjaminshepard@healthcare.org,benjaminsheppard@healthcare.org
3609a69d-3b08-402b-adbd-3b474750fc5e,3609a69d-3b08-402b-adbd-3b474750fc5e_var2,Person,abbreviated_first_name,personName,James Barrera,J. Barrera
1a030d4e-315f-4158-9af1-f9409c83f469,1a030d4e-315f-4158-9af1-f9409c83f469_var4,Person,language_expansion,knowsLanguage,et,Estonian
35643c30-a542-46f0-9593-4d23d33c1060,35643c30-a542-46f0-9593-4d23d33c1060_var4,Person,language_expansion,knowsLanguage,nl,Dutch
d9544b06-b06b-4d46-aae5-a0f268b5ced8,d9544b06-b06b-4d46-aae5-a0f268b5ced8_var5,Person,date_format_variation,birthDate,1978-10-12,1978-12-10
5c51eaff-58bd-4524-b0ec-e690a35741ce,5c51eaff-58bd-4524-b0ec-e690a35741ce_var1,Person,name_swap,personName,Christopher Barnes,Barnes Christopher
ab9bf856-e20d-45c0-b002-ff39d64d2a15,ab9bf856-e20d-45c0-b002-ff39d64d2a15_var5,Person,date_format_variation,birthDate,1966-10-07,1966-07-10
f786c02b-64f9-4283-897b-f25725768565,f786c02b-64f9-4283-897b-f25725768565_var5,Person,date_format_variation,birthDate,1998-03-23,1998-23-03
7efa37e7-5e14-4c4f-8d9b-598aec574e06,7efa37e7-5e14-4c4f-8d9b-598aec574e06_var4,Person,language_expansion,knowsLanguage,nl,Dutch
128b96ec-6eb8-4e1e-b3fd-dc03960ff0b3,128b96ec-6eb8-4e1e-b3fd-dc03960ff0b3_var2,Person,abbreviated_first_name,personName,Kristen Boyle,K. Boyle
71577700-0a78-4cf5-89f1-cfe1bb524056,71577700-0a78-4cf5-89f1-cfe1bb524056_var5,Person,date_format_variation,birthDate,1968-05-11,1968-11-05
71577700-0a78-4cf5-89f1-cfe1bb524056,71577700-0a78-4cf5-89f1-cfe1bb524056_var1,HealthcarePersonnel,email_typo,email,josephstewart@healthcare.org,josephstewaart@healthcare.org
df7aa713-518e-40ee-867c-e3a514e68969,df7aa713-518e-40ee-867c-e3a514e68969_var2,Person,abbreviated_first_name,personName,Victoria Johnson,V. Johnson
6bd42d41-e42d-4aa8-9acc-d45a68bb4d78,6bd42d41-e42d-4aa8-9acc-d45a68bb4d78_var4,Person,language_expansion,knowsLanguage,nl,Dutch
09818f5c-a50b-40c3-a9ca-e38312f671b0,09818f5c-a50b-40c3-a9ca-e38312f671b0_var2,Person,abbreviated_first_name,personName,Matthew Williams,M. Williams
010c0571-6f91-4a44-9e46-fc2fd630c7ee,010c0571-6f91-4a44-9e46-fc2fd630c7ee_var1,Person,name_swap,personName,Cynthia Vargas,Vargas Cynthia
2cd7fb06-904e-4883-9778-a957813ddb4b,2cd7fb06-904e-4883-9778-a957813ddb4b_var2,Person,abbreviated_first_name,personName,Elizabeth Randolph,E. Randolph
442f4f75-7f76-4e05-abd3-3f5acd13b341,442f4f75-7f76-4e05-abd3-3f5acd13b341_var1,Person,name_swap,personName,Jennifer Miller,Miller Jennifer
1dc1d806-6dda-4c9e-a391-cffa15ae14f2,1dc1d806-6dda-4c9e-a391-cffa15ae14f2_var1,Person,name_swap,personName,Cole Price,Price Cole
bdd85c97-bd9e-401c-b6ac-5d3182a85b78,bdd85c97-bd9e-401c-b6ac-5d3182a85b78_var5,Person,date_format_variation,birthDate,1979-12-01,1979-01-12
24461bf6-2545-44d1-9b6d-39bee5ab00f7,24461bf6-2545-44d1-9b6d-39bee5ab00f7_var1,Person,name_swap,personName,Walter Gomez,Gomez Walter
3be51c94-c3f3-4f8d-a341-13d6ccf70c13,3be51c94-c3f3-4f8d-a341-13d6ccf70c13_var5,Person,date_format_variation,birthDate,1988-09-16,1988-16-09
3be51c94-c3f3-4f8d-a341-13d6ccf70c13,3be51c94-c3f3-4f8d-a341-13d6ccf70c13_var1,HealthcarePersonnel,email_typo,email,brucemiller@healthcare.org,bruemiller@healthcare.org
5f755ba1-5aa1-48f8-846e-d6d5ade6ef76,5f755ba1-5aa1-48f8-846e-d6d5ade6ef76_var3,Person,name_typo,personName,Deanna Smith,Deanna Smiht
8f0a6243-8996-4a38-a192-cd374473ab4a,8f0a6243-8996-4a38-a192-cd374473ab4a_var5,Person,date_format_variation,birthDate,1961-06-02,1961-02-06
45c5673e-d562-472b-89d7-890fc65489f0,45c5673e-d562-472b-89d7-890fc65489f0_var2,Person,abbreviated_first_name,personName,Amber Anderson,A. Anderson
45c5673e-d562-472b-89d7-890fc65489f0,45c5673e-d562-472b-89d7-890fc65489f0_var1,HealthcarePersonnel,email_typo,email,amberanderson@healthcare.org,amberandersno@healthcare.org
deae11e3-0aaa-4f95-af2c-eb958c803657,deae11e3-0aaa-4f95-af2c-eb958c803657_var1,Person,name_swap,personName,Edward Patterson,Patterson Edward
b6d815c8-d385-48f4-b596-a3d91e385e0d,b6d815c8-d385-48f4-b596-a3d91e385e0d_var4,Person,language_expansion,knowsLanguage,de,German
b6d815c8-d385-48f4-b596-a3d91e385e0d,b6d815c8-d385-48f4-b596-a3d91e385e0d_var1,HealthcarePersonnel,email_typo,email,joshuameyers@healthcare.org,joshuameeyrs@healthcare.org
2d1d89cd-aea1-468f-92ac-1a638ea3e5df,2d1d89cd-aea1-468f-92ac-1a638ea3e5df_var5,Person,date_format_variation,birthDate,1982-08-01,1982-01-08
e311da73-fce3-4e29-8a78-b854421183e8,e311da73-fce3-4e29-8a78-b854421183e8_var5,Person,date_format_variation,birthDate,1989-12-31,1989-31-12
e311da73-fce3-4e29-8a78-b854421183e8,e311da73-fce3-4e29-8a78-b854421183e8_var1,HealthcarePersonnel,email_typo,email,michelleliu@healthcare.org,michellelui@healthcare.org
cdd27637-ec8d-43d8-889b-de42f289830d,cdd27637-ec8d-43d8-889b-de42f289830d_var2,Person,abbreviated_first_name,personName,Charles Fletcher,C. Fletcher
f78870e5-6e39-44ba-85f2-c81c915ed5d4,f78870e5-6e39-44ba-85f2-c81c915ed5d4_var2,Person,abbreviated_first_name,personName,Ms. Tina Pierce MD,M. Tina Pierce MD
cec23762-bf7c-4d9a-8f12-52ea93a108f1,cec23762-bf7c-4d9a-8f12-52ea93a108f1_var2,Person,abbreviated_first_name,personName,Willie Estrada,W. Estrada
e5789099-2fa2-475c-834d-a02f224fe185,e5789099-2fa2-475c-834d-a02f224fe185_var2,Person,abbreviated_first_name,personName,Travis Brady,T. Brady
e5789099-2fa2-475c-834d-a02f224fe185,e5789099-2fa2-475c-834d-a02f224fe185_var1,HealthcarePersonnel,email_typo,email,travisbrady@healthcare.org,traisbrady@healthcare.org
e8d22880-f829-4d12-a16e-7eef03a4b12b,e8d22880-f829-4d12-a16e-7eef03a4b12b_var3,Person,name_typo,personName,Michele Cook,Michele Cook
f8596fdb-2458-4070-9ea4-df837f0ad20b,f8596fdb-2458-4070-9ea4-df837f0ad20b_var4,Person,language_expansion,knowsLanguage,et,Estonian
0cdaca47-cea5-484e-ba87-7e460e3967b7,0cdaca47-cea5-484e-ba87-7e460e3967b7_var5,Person,date_format_variation,birthDate,1983-12-29,1983-29-12
dc6d2f05-340b-4749-9ad3-042769c37da5,dc6d2f05-340b-4749-9ad3-042769c37da5_var1,Person,name_swap,personName,Randall Anderson,Anderson Randall
9ad72bad-96df-445b-b143-959a85320e20,9ad72bad-96df-445b-b143-959a85320e20_var5,Person,date_format_variation,birthDate,1996-10-27,1996-27-10
4158fd4c-0f20-4c42-b2eb-d73d5210917f,4158fd4c-0f20-4c42-b2eb-d73d5210917f_var2,Person,abbreviated_first_name,personName,Darren Wang,D. Wang
478d73fe-cf14-4994-9f0b-c4dda51b6e47,478d73fe-cf14-4994-9f0b-c4dda51b6e47_var5,Person,date_format_variation,birthDate,1981-06-01,1981-01-06
92a01650-675c-462e-952c-b7cbeb0e6b67,92a01650-675c-462e-952c-b7cbeb0e6b67_var4,Person,language_expansion,knowsLanguage,nl,Dutch
a948ba9a-f697-450c-81cb-171a2125ec3a,a948ba9a-f697-450c-81cb-171a2125ec3a_var4,Person,language_expansion,knowsLanguage,nl,Dutch
7c79e100-8726-4399-abd6-9c57a78e7a0a,7c79e100-8726-4399-abd6-9c57a78e7a0a_var2,Person,abbreviated_first_name,personName,Wanda Stewart,W. Stewart
7c79e100-8726-4399-abd6-9c57a78e7a0a,7c79e100-8726-4399-abd6-9c57a78e7a0a_var1,HealthcarePersonnel,email_typo,email,wandastewart@healthcare.org,wandasetwart@healthcare.org
f9ebc9a6-8e81-4fa1-8d36-2a10e702516c,f9ebc9a6-8e81-4fa1-8d36-2a10e702516c_var4,Person,language_expansion,knowsLanguage,nl,Dutch
f9ebc9a6-8e81-4fa1-8d36-2a10e702516c,f9ebc9a6-8e81-4fa1-8d36-2a10e702516c_var1,HealthcarePersonnel,email_typo,email,kaylacarter@healthcare.org,kaylacartter@healthcare.org
51972f67-9ae9-4728-97b5-99f822e3bcf6,51972f67-9ae9-4728-97b5-99f822e3bcf6_var4,Person,language_expansion,knowsLanguage,de,German
f739535e-246a-4a25-bc11-07a6f5abeba8,f739535e-246a-4a25-bc11-07a6f5abeba8_var1,Person,name_swap,personName,Jason Vincent,Vincent Jason
f739535e-246a-4a25-bc11-07a6f5abeba8,f739535e-246a-4a25-bc11-07a6f5abeba8_var1,HealthcarePersonnel,email_typo,email,jasonvincent@healthcare.org,jasonnvincent@healthcare.org
3c1a8da6-07fa-415f-818f-5596ce4732c9,3c1a8da6-07fa-415f-818f-5596ce4732c9_var5,Person,date_format_variation,birthDate,1983-09-06,1983-06-09
3c1a8da6-07fa-415f-818f-5596ce4732c9,3c1a8da6-07fa-415f-818f-5596ce4732c9_var1,HealthcarePersonnel,email_typo,email,thomascruz@healthcare.org,thomsascruz@healthcare.org
d7e3ba57-ca07-4a67-9ca5-7c822df850c8,d7e3ba57-ca07-4a67-9ca5-7c822df850c8_var1,Person,name_swap,personName,Christopher Olsen,Olsen Christopher
b51503fd-bce2-4ad1-90f8-3ac6ea8ad3a3,b51503fd-bce2-4ad1-90f8-3ac6ea8ad3a3_var2,Person,abbreviated_first_name,personName,Eddie Spence,E. Spence
b51503fd-bce2-4ad1-90f8-3ac6ea8ad3a3,b51503fd-bce2-4ad1-90f8-3ac6ea8ad3a3_var1,HealthcarePersonnel,email_typo,email,eddiespence@healthcare.org,eddiepence@healthcare.org
976690be-d403-40bb-a870-633ead977ed1,976690be-d403-40bb-a870-633ead977ed1_var4,Person,language_expansion,knowsLanguage,de,German
1be3a5ea-af4f-4491-91c1-067d198eacd5,1be3a5ea-af4f-4491-91c1-067d198eacd5_var1,Person,name_swap,personName,Kevin Clark,Clark Kevin
9f913196-1e80-4951-8ea4-ace889f42b43,9f913196-1e80-4951-8ea4-ace889f42b43_var3,Person,name_typo,personName,Dan Esparza,Dan Epsarza
9f913196-1e80-4951-8ea4-ace889f42b43,9f913196-1e80-4951-8ea4-ace889f42b43_var1,HealthcarePersonnel,email_typo,email,danesparza@healthcare.org,danesaprza@healthcare.org
779d8987-4b52-402a-be59-b168a2b8dfb4,779d8987-4b52-402a-be59-b168a2b8dfb4_var1,Person,name_swap,personName,Courtney Watson,Watson Courtney
d7d0e788-8b73-4530-9144-47f32ef22a34,d7d0e788-8b73-4530-9144-47f32ef22a34_var2,Person,abbreviated_first_name,personName,Emily Hensley,E. Hensley
44109207-578a-4f23-b033-b6f4d8b03904,44109207-578a-4f23-b033-b6f4d8b03904_var4,Person,language_expansion,knowsLanguage,nl,Dutch
cb0d6a9f-8432-482a-bbd7-888988330e88,cb0d6a9f-8432-482a-bbd7-888988330e88_var4,Person,language_expansion,knowsLanguage,et,Estonian
cb0d6a9f-8432-482a-bbd7-888988330e88,cb0d6a9f-8432-482a-bbd7-888988330e88_var1,HealthcarePersonnel,email_typo,email,mrelijahhillmd@healthcare.org,mreelijahhillmd@healthcare.org
37205b7e-b84a-43d8-98ba-e9730b19f5b2,37205b7e-b84a-43d8-98ba-e9730b19f5b2_var3,Person,name_typo,personName,Donna Harrington,Donna Harringtn
37205b7e-b84a-43d8-98ba-e9730b19f5b2,37205b7e-b84a-43d8-98ba-e9730b19f5b2_var1,HealthcarePersonnel,email_typo,email,donnaharrington@healthcare.org,donnaharnrington@healthcare.org
e6870a9c-332b-4dc5-bdd9-39f2858b6ccf,e6870a9c-332b-4dc5-bdd9-39f2858b6ccf_var3,Person,name_typo,personName,Justin Lopez,Jusin Lopez
caffeb66-c4a6-405b-9cb8-728d4ab4f878,caffeb66-c4a6-405b-9cb8-728d4ab4f878_var2,Person,abbreviated_first_name,personName,Stephen Hammond,S. Hammond
4cf7bf47-fa07-4600-b2a0-9d833236d814,4cf7bf47-fa07-4600-b2a0-9d833236d814_var4,Person,language_expansion,knowsLanguage,de,German
6ba7fa7e-2282-40c0-b7dd-eba814318eb0,6ba7fa7e-2282-40c0-b7dd-eba814318eb0_var2,Person,abbreviated_first_name,personName,Mariah Scott,M. Scott
09f107ab-01be-4432-9883-411b461fd027,09f107ab-01be-4432-9883-411b461fd027_var1,Person,name_swap,personName,Barbara Guzman,Guzman Barbara
e8973c55-b86b-46b7-a0cf-e9f5d88009f8,e8973c55-b86b-46b7-a0cf-e9f5d88009f8_var1,Person,name_swap,personName,Hannah Jennings,Jennings Hannah
6daaea8b-8e2f-44db-8a1b-ef799548e082,6daaea8b-8e2f-44db-8a1b-ef799548e082_var2,Person,abbreviated_first_name,personName,Tiffany Rojas,T. Rojas
9f701be3-e305-4862-87c0-583a2b5a0e9f,9f701be3-e305-4862-87c0-583a2b5a0e9f_var2,Person,abbreviated_first_name,personName,Ashley Flores,A. Flores
792589f5-5cb0-4802-828c-2557fc6c8f1e,792589f5-5cb0-4802-828c-2557fc6c8f1e_var2,Person,abbreviated_first_name,personName,Robert Logan,R. Logan
829aaeb0-9c85-412e-9d92-ce4d9fad50a7,829aaeb0-9c85-412e-9d92-ce4d9fad50a7_var4,Person,language_expansion,knowsLanguage,et,Estonian
758467b7-65d4-4a6c-a258-1cec772004e6,758467b7-65d4-4a6c-a258-1cec772004e6_var3,Person,name_typo,personName,Catherine Morales,Ciatherine Morales
54b492f2-4790-4a66-bcca-6ec476e08038,54b492f2-4790-4a66-bcca-6ec476e08038_var2,Person,abbreviated_first_name,personName,Cameron Roberts,C. Roberts
db7ab001-c2c4-4958-8123-1a108b992df8,db7ab001-c2c4-4958-8123-1a108b992df8_var4,Person,language_expansion,knowsLanguage,nl,Dutch
ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a_var2,Person,abbreviated_first_name,personName,Debra Mccall,D. Mccall
f2eed8dc-4dba-4e98-adce-448bf9ddc2fc,f2eed8dc-4dba-4e98-adce-448bf9ddc2fc_var2,Person,abbreviated_first_name,personName,Henry Williams,H. Williams
fbc481d0-c2ee-4c58-acea-7b078534af6a,fbc481d0-c2ee-4c58-acea-7b078534af6a_var1,Person,name_swap,personName,Wayne Shaw,Shaw Wayne
6f4a83dd-d9ff-421c-8c46-cd9511d5e73d,6f4a83dd-d9ff-421c-8c46-cd9511d5e73d_var5,Person,date_format_variation,birthDate,1972-01-09,1972-09-01
6f4a83dd-d9ff-421c-8c46-cd9511d5e73d,6f4a83dd-d9ff-421c-8c46-cd9511d5e73d_var1,HealthcarePersonnel,email_typo,email,jeffreycervantes@healthcare.org,jefqfreycervantes@healthcare.org
c3ce5418-c1c0-4b6d-beb5-c1ed28e1aacc,c3ce5418-c1c0-4b6d-beb5-c1ed28e1aacc_var1,Person,name_swap,personName,Michael Sanchez,Sanchez Michael
ed169673-716c-4626-9b79-e962f8a56e12,ed169673-716c-4626-9b79-e962f8a56e12_var3,Person,name_typo,personName,Peter Richardson,Peter Ricihardson
20ac63b0-1e4d-4282-8839-4b4e3a3a8822,20ac63b0-1e4d-4282-8839-4b4e3a3a8822_var2,Person,abbreviated_first_name,personName,Tina Moore,T. Moore
8ddfd266-f9af-4c5a-940d-a75165599e5f,8ddfd266-f9af-4c5a-940d-a75165599e5f_var3,Person,name_typo,personName,Timothy Phillips,Timothy Philips
2eece318-b896-498b-bd00-2e21d8979391,2eece318-b896-498b-bd00-2e21d8979391_var4,Person,language_expansion,knowsLanguage,de,German
2eece318-b896-498b-bd00-2e21d8979391,2eece318-b896-498b-bd00-2e21d8979391_var1,HealthcarePersonnel,email_typo,email,brianbecker@healthcare.org,briabnecker@healthcare.org
aa741eb5-e680-4802-b8cc-5cecda992d44,aa741eb5-e680-4802-b8cc-5cecda992d44_var2,Person,abbreviated_first_name,personName,Brenda Benton,B. Benton
36283e54-8deb-46a9-a8a9-92bf5c170c5a,36283e54-8deb-46a9-a8a9-92bf5c170c5a_var2,Person,abbreviated_first_name,personName,Amanda Suarez,A. Suarez
e49fb89a-0c07-4c83-af54-1f8d255f97dc,e49fb89a-0c07-4c83-af54-1f8d255f97dc_var1,Person,name_swap,personName,Diana Johnson,Johnson Diana
1534cf6f-0cf8-4657-a963-a7a96ed62599,1534cf6f-0cf8-4657-a963-a7a96ed62599_var2,Person,abbreviated_first_name,personName,Steven Frank,S. Frank
57b8a2de-e3b9-49f5-a28c-1861f57d72df,57b8a2de-e3b9-49f5-a28c-1861f57d72df_var4,Person,language_expansion,knowsLanguage,et,Estonian
22c26ddd-f02b-4439-a06b-aca993558bca,22c26ddd-f02b-4439-a06b-aca993558bca_var1,Person,name_swap,personName,Howard Hamilton,Hamilton Howard
24ae5777-d9c6-42ec-9fad-04008cd41162,24ae5777-d9c6-42ec-9fad-04008cd41162_var4,Person,language_expansion,knowsLanguage,et,Estonian
24ae5777-d9c6-42ec-9fad-04008cd41162,24ae5777-d9c6-42ec-9fad-04008cd41162_var1,HealthcarePersonnel,email_typo,email,jillhayes@healthcare.org,jillhgayes@healthcare.org
a0a03e20-8a2b-483c-9c24-ef8fa2e7bdb4,a0a03e20-8a2b-483c-9c24-ef8fa2e7bdb4_var1,Person,name_swap,personName,Laura Cook,Cook Laura
b5f6ac58-2f7a-414d-8133-8086d5fad65d,b5f6ac58-2f7a-414d-8133-8086d5fad65d_var2,Person,abbreviated_first_name,personName,Mr. Nathan Jacobs MD,M. Nathan Jacobs MD
42401582-bce2-4bfd-894e-9f3f782289c2,42401582-bce2-4bfd-894e-9f3f782289c2_var4,Person,language_expansion,knowsLanguage,et,Estonian
9de99acd-2492-4c72-911d-c8536ee0f642,9de99acd-2492-4c72-911d-c8536ee0f642_var1,Person,name_swap,personName,Valerie Adams MD,MD Adams Valerie
849f4239-4536-4730-9cb1-dd9e47e2a00d,849f4239-4536-4730-9cb1-dd9e47e2a00d_var5,Person,date_format_variation,birthDate,1965-10-12,1965-12-10
5fe53789-4c2b-4e79-982b-2090c40a0443,5fe53789-4c2b-4e79-982b-2090c40a0443_var2,Person,abbreviated_first_name,personName,Anthony Walsh,A. Walsh
fc878273-6ee2-47d4-bac0-31d3c93f531c,fc878273-6ee2-47d4-bac0-31d3c93f531c_var4,Person,language_expansion,knowsLanguage,de,German
c570e7d0-af1d-413e-8a9a-018b3b6b7446,c570e7d0-af1d-413e-8a9a-018b3b6b7446_var2,Person,abbreviated_first_name,personName,Gabriella Hicks,G. Hicks
772810e9-c977-4b3c-82be-d0b946157911,772810e9-c977-4b3c-82be-d0b946157911_var4,Person,language_expansion,knowsLanguage,et,Estonian
772810e9-c977-4b3c-82be-d0b946157911,772810e9-c977-4b3c-82be-d0b946157911_var1,HealthcarePersonnel,email_typo,email,elizabethcox@healthcare.org,elizatbethcox@healthcare.org
f56ef53f-11c4-451e-8698-dbc0915f7270,f56ef53f-11c4-451e-8698-dbc0915f7270_var1,Person,name_swap,personName,Rhonda Holland,Holland Rhonda
c519826b-60a7-4f6a-83f0-7561c3be9ad0,c519826b-60a7-4f6a-83f0-7561c3be9ad0_var1,Person,name_swap,personName,Michelle Fernandez,Fernandez Michelle
0c869d23-359b-4e6c-95c2-3ab8c464b14b,0c869d23-359b-4e6c-95c2-3ab8c464b14b_var1,Person,name_swap,personName,Carol Diaz,Diaz Carol
933b2df8-51a0-431d-af65-b114a0819201,933b2df8-51a0-431d-af65-b114a0819201_var5,Person,date_format_variation,birthDate,1984-12-20,1984-20-12
6fb9d7f0-4e6b-42b3-9c45-a6a53bb6dfc2,6fb9d7f0-4e6b-42b3-9c45-a6a53bb6dfc2_var5,Person,date_format_variation,birthDate,1979-08-11,1979-11-08
6fb9d7f0-4e6b-42b3-9c45-a6a53bb6dfc2,6fb9d7f0-4e6b-42b3-9c45-a6a53bb6dfc2_var1,HealthcarePersonnel,email_typo,email,kevinmitchell@healthcare.org,kevinmitchhell@healthcare.org
92d84f6a-ff86-45ba-88e2-9629bf0780d2,92d84f6a-ff86-45ba-88e2-9629bf0780d2_var5,Person,date_format_variation,birthDate,1963-08-18,1963-18-08
6a6c9656-32d3-426e-bc82-8bbe3c89dc44,6a6c9656-32d3-426e-bc82-8bbe3c89dc44_var2,Person,abbreviated_first_name,personName,Robert Alexander,R. Alexander
5527a8c6-9371-4951-a4f9-3ff3937f3322,5527a8c6-9371-4951-a4f9-3ff3937f3322_var2,Person,abbreviated_first_name,personName,Mary Guerrero,M. Guerrero
321cf3f9-c626-41b5-8ea0-79e806975dfb,321cf3f9-c626-41b5-8ea0-79e806975dfb_var4,Person,language_expansion,knowsLanguage,et,Estonian
81e814e4-0602-4470-9c58-1f715f2f7375,81e814e4-0602-4470-9c58-1f715f2f7375_var1,Person,name_swap,personName,Kathleen Espinoza,Espinoza Kathleen
4ff3323d-b566-43cc-97a2-65af9b2de157,4ff3323d-b566-43cc-97a2-65af9b2de157_var2,Person,abbreviated_first_name,personName,Daniel Holmes,D. Holmes
fe38a399-9e9f-4478-8510-42bf9fdce815,fe38a399-9e9f-4478-8510-42bf9fdce815_var1,Person,name_swap,personName,Shane Matthews,Matthews Shane
9ba1a0e1-ed50-414e-b721-e6ec045f8dbd,9ba1a0e1-ed50-414e-b721-e6ec045f8dbd_var5,Person,date_format_variation,birthDate,1977-02-06,1977-06-02
da35ac31-5191-4789-a184-cb367ba88fe8,da35ac31-5191-4789-a184-cb367ba88fe8_var2,Person,abbreviated_first_name,personName,Kathy Reid,K. Reid
da35ac31-5191-4789-a184-cb367ba88fe8,da35ac31-5191-4789-a184-cb367ba88fe8_var1,HealthcarePersonnel,email_typo,email,kathyreid@healthcare.org,katthyreid@healthcare.org
a38f3b09-5cc3-4e6e-8e89-68a07780e04b,a38f3b09-5cc3-4e6e-8e89-68a07780e04b_var4,Person,language_expansion,knowsLanguage,de,German
9eb4e905-4aea-4ba0-ad1f-4a73096cde5c,9eb4e905-4aea-4ba0-ad1f-4a73096cde5c_var4,Person,language_expansion,knowsLanguage,et,Estonian
9eb4e905-4aea-4ba0-ad1f-4a73096cde5c,9eb4e905-4aea-4ba0-ad1f-4a73096cde5c_var1,HealthcarePersonnel,email_typo,email,aliciajohnson@healthcare.org,aliciajoohnson@healthcare.org
01396d1a-8cec-4b63-b9fd-ae736f40bcfc,01396d1a-8cec-4b63-b9fd-ae736f40bcfc_var4,Person,language_expansion,knowsLanguage,et,Estonian
01396d1a-8cec-4b63-b9fd-ae736f40bcfc,01396d1a-8cec-4b63-b9fd-ae736f40bcfc_var1,HealthcarePersonnel,email_typo,email,kristinajones@healthcare.org,kristinajonnes@healthcare.org
53466992-bd6a-45bc-9a9a-2be269c819c1,53466992-bd6a-45bc-9a9a-2be269c819c1_var4,Person,language_expansion,knowsLanguage,nl,Dutch
5f73e15a-6a8f-42d9-b3a8-50e11102b4a6,5f73e15a-6a8f-42d9-b3a8-50e11102b4a6_var5,Person,date_format_variation,birthDate,1990-11-20,1990-20-11
b4c6e023-9e1c-4121-a64a-b4f57beef784,b4c6e023-9e1c-4121-a64a-b4f57beef784_var4,Person,language_expansion,knowsLanguage,de,German
7f5d91b3-49a7-4355-b2db-cc76074253b9,7f5d91b3-49a7-4355-b2db-cc76074253b9_var3,Person,name_typo,personName,Joshua Gonzalez,Jolshua Gonzalez
7f5d91b3-49a7-4355-b2db-cc76074253b9,7f5d91b3-49a7-4355-b2db-cc76074253b9_var1,HealthcarePersonnel,email_typo,email,joshuagonzalez@healthcare.org,joshuagonzaljez@healthcare.org
5a850dcf-79c3-427d-b26d-326896d6e386,5a850dcf-79c3-427d-b26d-326896d6e386_var5,Person,date_format_variation,birthDate,1963-01-26,1963-26-01
43b4f0dd-ae07-4d22-a3c5-6f1b0b10c800,43b4f0dd-ae07-4d22-a3c5-6f1b0b10c800_var2,Person,abbreviated_first_name,personName,Victoria Moon,V. Moon
9c43a7a2-ba21-41b9-91b5-a8fd04eef3ab,9c43a7a2-ba21-41b9-91b5-a8fd04eef3ab_var1,Person,name_swap,personName,Danielle Jackson,Jackson Danielle
9dd6b565-ab32-4a34-bc39-653c67cde34e,9dd6b565-ab32-4a34-bc39-653c67cde34e_var5,Person,date_format_variation,birthDate,1985-03-16,1985-16-03
cf98decc-c72d-4e9d-9fd5-a7da7637a606,cf98decc-c72d-4e9d-9fd5-a7da7637a606_var5,Person,date_format_variation,birthDate,1964-12-16,1964-16-12
32d61c3c-9548-4a8a-9a76-2794bf392fa4,32d61c3c-9548-4a8a-9a76-2794bf392fa4_var3,Person,name_typo,personName,Kimberly Jones,Kimberly Jons
bb6a1441-9698-4408-8176-a0846177bd37,bb6a1441-9698-4408-8176-a0846177bd37_var2,Person,abbreviated_first_name,personName,Taylor Lee,T. Lee
f9850730-c5df-490b-97ec-3395c904d78b,f9850730-c5df-490b-97ec-3395c904d78b_var5,Person,date_format_variation,birthDate,1968-01-17,1968-17-01
f9850730-c5df-490b-97ec-3395c904d78b,f9850730-c5df-490b-97ec-3395c904d78b_var1,HealthcarePersonnel,email_typo,email,destinybradley@healthcare.org,destniybradley@healthcare.org
cc249c71-4b27-42c2-8ac5-d0ec3b177d40,cc249c71-4b27-42c2-8ac5-d0ec3b177d40_var2,Person,abbreviated_first_name,personName,Corey Orozco,C. Orozco
9b9fe63f-aedb-44c9-8a46-ab7f11cbb930,9b9fe63f-aedb-44c9-8a46-ab7f11cbb930_var3,Person,name_typo,personName,Matthew Jenkins,Mathew Jenkins
58b243c0-bae3-4e7f-8239-77c67e0e538e,58b243c0-bae3-4e7f-8239-77c67e0e538e_var2,Person,abbreviated_first_name,personName,Sherry Cowan,S. Cowan
41926d1d-b413-47b0-93b4-0da1ec053c0c,41926d1d-b413-47b0-93b4-0da1ec053c0c_var4,Person,language_expansion,knowsLanguage,et,Estonian
6488666f-820d-4cda-9161-a86b4d8d2c6b,6488666f-820d-4cda-9161-a86b4d8d2c6b_var5,Person,date_format_variation,birthDate,1965-01-16,1965-16-01
