identifier,contactType,phone,email,availableLanguage,fax,anchor
bdb76826-498b-4164-ac3a-a144b0303204,Referrals,(041) 0559302,ValenciaThomas.Endocrine@dept.healthcare.org,"['nl', 'en']",,888d1e8c-ccf5-4994-b839-30ee760b6d38
0f16a6ca-c04d-4acf-9cb5-015c763f0160,Appointments,(092) 6092376,ValenciaThomas.Obstetric@dept.healthcare.org,"['nl', 'en']",,b81c0cd4-f797-49ea-9872-daa0a2947b91
5952a0e3-ed5e-48ce-8427-e94de474e395,Referrals,0265 599503,ValenciaThomas.Obstetric@dept.healthcare.org,['nl'],,83d685f7-9654-4df0-9e5b-9e4ac15bef1e
89cd92f2-6615-447a-8eaa-c0548e18c2a7,Information,680.695.9773x931,Obrien.Geriatric@dept.healthcare.org,"['de', 'en']",,ff4ab7c5-4d8a-42ce-97b8-323253f7489a
104ed1d7-a01f-4059-80af-2ef8bddc9e10,Information,001-592-222-2836x8684,Obrien.Optometric@dept.healthcare.org,"['de', 'en']",,f628f550-d3cb-416f-b4b1-5a9793096bcc
4b80638b-ef81-49e4-971a-e3f1e5f2521f,Appointments,495.341.1344x98068,Obrien.Emergency@dept.healthcare.org,['de'],,e36a614f-5812-447f-8276-e4480d3e2b86
9f2c3775-19bd-46d7-8750-4bb01280d50f,Referrals,+1-432-267-7778x59022,Obrien.Diet@dept.healthcare.org,['de'],,8c65fc7a-c938-4b8d-ab49-3e1162e61cf1
d4ccd43c-f7b0-4c45-a468-79e0febe2ec9,Appointments,2026010750,Obrien.Radiography@dept.healthcare.org,"['de', 'en']",,eff8b24b-af8b-4fbe-a5ed-5d8a8ff7401a
dd62b50a-75af-4b22-bbfb-1ff2b66b5f2f,Information,(650)873-8401x041,Obrien.Otolaryngologic@dept.healthcare.org,"['de', 'en']",,cf34a1ea-3318-4029-a3b2-f9f9cb578ed4
93de58bc-5cc8-4b33-bddf-9b9ef605ef56,Referrals,325.313.9825x177,Obrien.Gastroenterologic@dept.healthcare.org,['de'],,08c64569-dc98-4e99-80a1-4ad8e17e7630
6b3733ba-1454-42ad-a33d-62bb93ec5dd2,Information,+1-342-322-0338x1177,Obrien.Hematologic@dept.healthcare.org,['de'],,f2dce1b5-0a0b-4e93-b07e-79b4774079fc
5c085c28-84a3-4229-a142-bd79c9b11a68,Emergency,654-421-5099x63625,Obrien.Nursing@dept.healthcare.org,"['de', 'en']",,19a14af2-15e0-41f2-907f-88de0fe8b3f2
eb8d4414-f22b-4ad0-b789-add435f61a1d,Staff,6013030717,Obrien.Anesthesia@dept.healthcare.org,['de'],,141c7bda-3578-47cd-9cbf-26cb9082bfd1
847fafde-16b9-4fa0-807b-319511cde412,Information,695.588.1376x68944,Fisher.Genetic@dept.healthcare.org,['et'],,623ae7d8-4cc3-4606-b187-9eb87d453d9e
f08e3a55-ed8c-480e-90c0-2fe09653ebc2,Staff,(383)248-6763,Fisher.Public@dept.healthcare.org,"['et', 'en']",,a4569258-9567-4664-ade3-57a96104ad32
3ac1f09d-1c74-4f55-8faa-a56ed0a7e743,Emergency,(969)675-0117x4387,Fisher.Cardiovascular@dept.healthcare.org,"['et', 'en']",,573dfca2-89ea-4cb1-8d81-fde153860bcd
209deb5f-4544-4be1-afd0-6c47d373c143,Staff,427.213.5480,Fisher.Otolaryngologic@dept.healthcare.org,['et'],,14998517-6e5e-4126-9082-9e6189a14e1a
a3d20669-e828-4520-9f1f-3e47ed086f67,Referrals,(993)824-1659,Fisher.Respiratory@dept.healthcare.org,"['et', 'en']",,a3d5485d-a440-4b4e-8b20-0d7490fe65df
006c6617-73af-4fba-b91a-8bc78308bb08,Staff,001-623-418-8431x770,Fisher.Psychiatric@dept.healthcare.org,"['et', 'en']",,2db6b14d-c54f-4abe-9543-d4396682988f
825751f3-d693-449d-afa6-443250298b5b,Emergency,306-360-1684x334,Fisher.Pathology@dept.healthcare.org,"['et', 'en']",,e5d6fb7f-0147-48f2-853b-8ffa4512a1e1
dbce446b-28e8-47aa-b2f7-496252678d4a,Information,349-582-8740,Fisher.Emergency@dept.healthcare.org,['et'],,e6cbe3a6-2f7a-40a3-b4f1-5f46c9e7f8ba
30f48aea-9448-46e3-b5d0-4893ef019c62,Appointments,001-227-419-5814x380,Bishop.Pathology@dept.healthcare.org,['et'],,2433b7fd-eced-4ce2-b3cf-6b78967d5a3f
5dcd41b4-e983-46fb-8f6c-bbaab53cf147,Appointments,(628)798-1322,Bishop.Physiotherapy@dept.healthcare.org,['et'],,114ee720-68e0-45ec-a3f9-c7f2dd865ec6
c812a774-c0b9-405d-8d35-34f2c8818b26,Information,838.506.7347x8750,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",,a8043f49-61fb-4b45-9bf8-16597a0cb6f8
646565ff-c660-4785-9696-5013f4e9a696,Emergency,001-681-342-9425x377,Bishop.Optometric@dept.healthcare.org,"['et', 'en']",,e35724ed-26d1-4c53-948e-94d475070970
788f37e2-c621-49bb-85d7-dfa58eec4584,Staff,588.804.1578x19735,Bishop.Plastic@dept.healthcare.org,"['et', 'en']",,5c47c5a2-27dd-4d1f-acb2-5622eb37f4c2
c1d492b1-e133-4c7d-a25d-75ce9f13a7c4,Emergency,(253)617-7670x48830,Bishop.Plastic@dept.healthcare.org,['et'],,a77c6b54-f7f1-4de7-a74a-7fff513c6538
fb0aa820-b5d0-4a9e-8983-6f036f4222b5,Information,+1-690-269-6830x2873,Bishop.Toxicologic@dept.healthcare.org,['et'],,220c3451-2714-4f43-90f5-a5a010b03641
ca34ac23-1e1b-4850-86dd-d8904e8ed1c2,Emergency,(676)411-4213x94209,Bishop.Endocrine@dept.healthcare.org,"['et', 'en']",,1dadcde9-ca4f-4281-ad58-323b4e1272f5
772e4251-4d15-4cee-9279-490cac23ee4a,Information,001-309-273-9735x4739,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",,b3d55a90-fb0c-47db-82da-2de29ae17ed8
2acfd059-b500-429b-bf37-53dfe7ee4198,Information,262.804.0716,Bishop.Otolaryngologic@dept.healthcare.org,"['et', 'en']",,ddbba0d7-af0b-453f-b5c6-a05da6e4a329
