identifier,institution,department,jobTitle,email,changed
e131ce95-2c2c-4626-8c94-232a13cbeef6,4557ea27-82a8-490b-be3a-6c4948fe569f,dde16baa-6199-44e4-95b6-731c3566e2f5,Surgical Nurse,meilndalee@healthcare.org,True
4406a6d1-e677-4377-b8d8-92bef4f99c61,4557ea27-82a8-490b-be3a-6c4948fe569f,7acbf932-e154-419d-bc39-c32a72916b34,Rheumatologist,lisaustton@healthcare.org,True
e88b8e79-24a9-4cdb-9968-95822e10b059,4557ea27-82a8-490b-be3a-6c4948fe569f,7acbf932-e154-419d-bc39-c32a72916b34,Rheumatologist,kristinatayolr@healthcare.org,True
6574cd4e-3ed8-4fee-b685-e8824abb7a72,4557ea27-82a8-490b-be3a-6c4948fe569f,e2809a49-7d65-4308-8903-086fceecf0c4,Nutrition Counselor,marykennedy@healthcare.org,
200b77c5-a59e-48d5-bbd9-4cb33ca1ff45,4557ea27-82a8-490b-be3a-6c4948fe569f,adc446f7-58b7-40fb-9c8b-9032fd88a54b,Infectious Disease Specialist,teresaclyton@healthcare.org,True
f752ac94-5281-4a00-8cad-a69a2eba8f28,4557ea27-82a8-490b-be3a-6c4948fe569f,e2809a49-7d65-4308-8903-086fceecf0c4,Dietitian,brianwwright@healthcare.org,True
e23a1f3a-f3fe-4280-898c-4ee4da23a074,4557ea27-82a8-490b-be3a-6c4948fe569f,6747424e-52db-4c19-861a-423b2f5a1402,Diabetes Educator,marybtler@healthcare.org,True
b8d46d52-5ea4-4189-b72c-de448093593c,4557ea27-82a8-490b-be3a-6c4948fe569f,adc446f7-58b7-40fb-9c8b-9032fd88a54b,Infectious Disease Specialist,broodkesalazar@healthcare.org,True
2d778b12-b05d-4bf4-b550-367e48744238,4557ea27-82a8-490b-be3a-6c4948fe569f,adc446f7-58b7-40fb-9c8b-9032fd88a54b,Infection Control Nurse,wrrenmcfarland@healthcare.org,True
a8bcd6ec-45db-49a7-a120-87317620dfb6,4557ea27-82a8-490b-be3a-6c4948fe569f,6747424e-52db-4c19-861a-423b2f5a1402,Endocrinologist,rbertlogan@healthcare.org,True
21e7458b-a0f5-4dce-8db5-05d2abb1e427,4557ea27-82a8-490b-be3a-6c4948fe569f,dde16baa-6199-44e4-95b6-731c3566e2f5,Surgical Nurse,nicholashayys@healthcare.org,True
b851736e-7ecf-48fa-b008-f4091a69c00d,430a4e6a-de7a-4836-819e-ac4957ae34c8,263d0400-88ac-467d-8446-6000cc4c1717,Skin Care Specialist,timothyphilliaps@healthcare.org,True
9c7ddcdb-e955-4545-8d68-333cd9319035,430a4e6a-de7a-4836-819e-ac4957ae34c8,263d0400-88ac-467d-8446-6000cc4c1717,Dermatology Nurse,jennifewrweaver@healthcare.org,True
4a606a7d-1405-4773-b780-4032254acbbf,430a4e6a-de7a-4836-819e-ac4957ae34c8,a184a2ec-2c2f-4164-b63f-59177e4ab70a,Midwife,whitneyetvans@healthcare.org,True
02234a92-5431-4113-a821-dd599ff25747,430a4e6a-de7a-4836-819e-ac4957ae34c8,a184a2ec-2c2f-4164-b63f-59177e4ab70a,Doula,hunetrstanton@healthcare.org,True
cff3024f-2f02-493d-9d2a-af9a9c08fd2e,430a4e6a-de7a-4836-819e-ac4957ae34c8,94108cad-9a92-445a-bbfd-e251b808097d,Orthopedic Nurse,heatherhcannon@healthcare.org,True
c47f6992-e247-4e97-872d-a42edbf64ba5,430a4e6a-de7a-4836-819e-ac4957ae34c8,94108cad-9a92-445a-bbfd-e251b808097d,Orthopedic Surgeon,lauracstephens@healthcare.org,True
3cc815f6-60eb-47f6-924c-883a1fff3cc3,430a4e6a-de7a-4836-819e-ac4957ae34c8,28dff27a-30c6-4647-ba5d-92dc6db8b178,Radiologist,jrmainedavis@healthcare.org,True
9bcc7df2-9cc4-42d9-b9d8-041df98b1823,430a4e6a-de7a-4836-819e-ac4957ae34c8,28dff27a-30c6-4647-ba5d-92dc6db8b178,Radiologist,saawalker@healthcare.org,True
0e4c665f-dc0d-4c98-83e2-ce6afe388e1e,430a4e6a-de7a-4836-819e-ac4957ae34c8,412222e8-2e10-41a5-af9f-0c0bf15a4acc,Speech Therapist,jamesdavis@healthcare.org,
81d55230-3209-4c83-ac3a-c3558e03479e,430a4e6a-de7a-4836-819e-ac4957ae34c8,412222e8-2e10-41a5-af9f-0c0bf15a4acc,Communication Disorders Specialist,joshuameyers@healthcare.org,
50c58576-a8d9-416c-89d4-31d2063b9db0,430a4e6a-de7a-4836-819e-ac4957ae34c8,4e3ad80f-e90d-44fb-a986-fd223619551e,Podiatrist,mikefrench@healthcare.org,
0ee2e784-ef31-4385-a6a6-e06c0d5d7766,430a4e6a-de7a-4836-819e-ac4957ae34c8,4e3ad80f-e90d-44fb-a986-fd223619551e,Podiatrist,matthewgamble@healthcare.org,
6f72348f-44ea-44ba-b907-dd76894a41e0,430a4e6a-de7a-4836-819e-ac4957ae34c8,412222e8-2e10-41a5-af9f-0c0bf15a4acc,Speech Pathologist,saamanthajackson@healthcare.org,True
a6256531-a84c-47ac-9f1f-65ddb42e984a,430a4e6a-de7a-4836-819e-ac4957ae34c8,263d0400-88ac-467d-8446-6000cc4c1717,Dermatology Nurse,amandajenkiins@healthcare.org,True
30ac35b7-4968-4082-81ee-8a1a6cbfc44c,430a4e6a-de7a-4836-819e-ac4957ae34c8,263d0400-88ac-467d-8446-6000cc4c1717,Skin Care Specialist,rebccaperez@healthcare.org,True
9f308d2b-1c54-4efe-822a-5343d2e81543,579c032c-3241-417e-b820-2bc4e4ac937d,1af459df-b60b-4aff-9fea-730f0483bea6,Cardiologist,heathresullivan@healthcare.org,True
9c6814fd-f4ac-4cbd-92e7-b95ce1e97ff1,579c032c-3241-417e-b820-2bc4e4ac937d,1af459df-b60b-4aff-9fea-730f0483bea6,EKG Technician,michaelwashizngton@healthcare.org,True
db7d55ad-ff5e-447a-9d27-732d80c09386,579c032c-3241-417e-b820-2bc4e4ac937d,e22c145d-7fcd-40ad-bb1f-a28c8b4b7ac1,Respiratory Therapist,nancywwiggins@healthcare.org,True
2faebecb-a4c0-4217-893d-8b2688ff824c,579c032c-3241-417e-b820-2bc4e4ac937d,e22c145d-7fcd-40ad-bb1f-a28c8b4b7ac1,Respiratory Therapist,loriperry@healthcare.org,
a7bbc149-e411-49de-91e1-41655623698e,579c032c-3241-417e-b820-2bc4e4ac937d,0cc45f9a-ed9e-4e72-a37d-7380d0264783,Cardiac Nurse,mikaylanelson@healthcare.org,
6d84139b-5095-404f-981c-6b2b846d9dd5,579c032c-3241-417e-b820-2bc4e4ac937d,0cc45f9a-ed9e-4e72-a37d-7380d0264783,Cardiovascular Surgeon,nancycolins@healthcare.org,True
bbbc913d-3252-4fb5-90de-7dd1f3fe1f2d,579c032c-3241-417e-b820-2bc4e4ac937d,41bc7237-fff4-41fe-8e01-111315f33777,Optometrist,rixckydiaz@healthcare.org,True
3d03ac77-34e0-4109-bf84-15e771512fff,579c032c-3241-417e-b820-2bc4e4ac937d,41bc7237-fff4-41fe-8e01-111315f33777,Optician,brandongraham@healthcare.org,
a066def1-475f-4232-b06a-657a06b8d360,579c032c-3241-417e-b820-2bc4e4ac937d,3f73c96b-41f9-4476-bf05-837ad197a115,Oncologist,heidimills@healthcare.org,
78c9586d-61a6-40c5-91e7-c93752f794c9,579c032c-3241-417e-b820-2bc4e4ac937d,3f73c96b-41f9-4476-bf05-837ad197a115,Radiation Therapist,jutsinmendez@healthcare.org,True
17201102-9920-4911-baf4-7efea2f2a3f9,579c032c-3241-417e-b820-2bc4e4ac937d,a695714f-5f1b-4fff-9c6a-136e46312749,School Nurse,aliciamurhy@healthcare.org,True
0260b5e2-cc3f-450c-9cb2-964a662c8554,579c032c-3241-417e-b820-2bc4e4ac937d,a695714f-5f1b-4fff-9c6a-136e46312749,School Nurse,colleensutton@healthcare.org,
ec84c45c-e3fd-4d85-b3a0-ecd37c1b8182,579c032c-3241-417e-b820-2bc4e4ac937d,f5fddc69-3d8b-4235-910f-8f667311274d,Anesthesiology Assistant,amanddasuarez@healthcare.org,True
b8c13f1d-9785-4860-aff3-408aa580a303,579c032c-3241-417e-b820-2bc4e4ac937d,f5fddc69-3d8b-4235-910f-8f667311274d,Anesthesiologist,bradleyiles@healthcare.org,True
01ba6965-ea74-40b7-9bd3-3c74301592be,579c032c-3241-417e-b820-2bc4e4ac937d,80d8241f-4e4b-41a1-ae21-e8f7defe6dfc,Urologist,luchaslarson@healthcare.org,True
4f7c4992-7495-4fa7-b4a6-258ceda74826,579c032c-3241-417e-b820-2bc4e4ac937d,80d8241f-4e4b-41a1-ae21-e8f7defe6dfc,Urodynamics Technician,stephenmufrphy@healthcare.org,True
29db721c-135b-42be-934d-4875b98c4cb6,579c032c-3241-417e-b820-2bc4e4ac937d,80d8241f-4e4b-41a1-ae21-e8f7defe6dfc,Urology Nurse,olpiviacameron@healthcare.org,True
a9a829cd-b890-4fdc-82ee-88c93a402a88,579c032c-3241-417e-b820-2bc4e4ac937d,3f73c96b-41f9-4476-bf05-837ad197a115,Oncology Nurse,danierllevine@healthcare.org,True
a6cb0751-d3ee-4418-8985-45fd41b71d47,028dae09-7c29-49ac-bcd9-95ad9d76d09a,842aab1f-f7e9-435b-9701-c3d37f796c6b,ER Nurse,amandarramirez@healthcare.org,True
382da5d5-96d5-4d44-aa12-87a065ef0657,028dae09-7c29-49ac-bcd9-95ad9d76d09a,842aab1f-f7e9-435b-9701-c3d37f796c6b,Emergency Physician,kevinfenandez@healthcare.org,True
f4529ed2-a8c8-429a-b7a6-72747672ea27,028dae09-7c29-49ac-bcd9-95ad9d76d09a,4e9fd040-b468-48d3-beab-9dfd514ae2ef,Public Health Nurse,brianvazquz@healthcare.org,True
d51b85d7-3ff6-4bcb-ab8a-52682e74e104,028dae09-7c29-49ac-bcd9-95ad9d76d09a,4e9fd040-b468-48d3-beab-9dfd514ae2ef,Health Educator,danielelmiller@healthcare.org,True
25705164-016c-42f6-90dc-ce5d0d344773,028dae09-7c29-49ac-bcd9-95ad9d76d09a,8a73d028-68a0-4ddb-a338-b9cd6f64d5df,Psychiatrist,arianagradner@healthcare.org,True
7440d485-8b1b-4e44-a4ac-b83b497d0bc2,028dae09-7c29-49ac-bcd9-95ad9d76d09a,8a73d028-68a0-4ddb-a338-b9cd6f64d5df,Therapist,jennihferbarry@healthcare.org,True
1f35b141-5b38-4f95-944f-61d7492f5d56,028dae09-7c29-49ac-bcd9-95ad9d76d09a,df0540c5-43a5-4a63-b006-9215929b5ca4,Gerontology Nurse,abbigailthornton@healthcare.org,True
a37ed6b7-9e68-46c4-93ca-f8d71893e682,028dae09-7c29-49ac-bcd9-95ad9d76d09a,df0540c5-43a5-4a63-b006-9215929b5ca4,Elderly Care Specialist,carolineroberts@healthcare.org,
f11d6126-5f7b-4c61-9fe9-23df56ab10d0,028dae09-7c29-49ac-bcd9-95ad9d76d09a,984af46c-381c-4e32-b1b3-8bddf7c69c10,Hematologist,austinbray@healthcare.org,
29e86d1a-c8fd-4c36-b648-e56c697e960f,028dae09-7c29-49ac-bcd9-95ad9d76d09a,984af46c-381c-4e32-b1b3-8bddf7c69c10,Hematology Nurse,aprilsmith@healthcare.org,
fddf9241-c973-4676-a6d7-2c9684142494,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a0d83360-2781-4704-9457-3a6962034dbf,Cosmetic Surgery Nurse,michaelsmithhjr@healthcare.org,True
9fa4229d-ec92-4680-8d6b-2cc561467b05,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a0d83360-2781-4704-9457-3a6962034dbf,Plastic Surgeon,thomasmyurphy@healthcare.org,True
9cd7af42-631d-4f03-bbf0-d06eb337db86,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a78a25da-23a4-4649-81ea-e059679b205f,ENT Specialist,tonyawarenr@healthcare.org,True
8381b50f-af9a-4be3-b7c5-edb2d1a56e4e,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a78a25da-23a4-4649-81ea-e059679b205f,Audiologist,melisscaampos@healthcare.org,True
e1632cb0-f1c4-41e7-999e-2feeb3739a4f,028dae09-7c29-49ac-bcd9-95ad9d76d09a,3839db4d-a0b0-4ea7-960b-a7be6a2496d8,Dental Hygienist,alexispeerkins@healthcare.org,True
75da7cd1-53bb-4ebe-9fb7-7e5e7808e93a,028dae09-7c29-49ac-bcd9-95ad9d76d09a,3839db4d-a0b0-4ea7-960b-a7be6a2496d8,Orthodontist,robertomrgan@healthcare.org,True
b385e4b7-ef40-412a-b962-9791396b327e,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a03cf061-a8a7-43da-b059-1d22555c03bf,Medical Assistant,timothyavrgas@healthcare.org,True
cd6c4a72-9e58-4fcf-a389-6798efcb2458,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a03cf061-a8a7-43da-b059-1d22555c03bf,Family Physician,alexanramiller@healthcare.org,True
9c0390ac-3b4c-4998-8c4b-0365b30416d7,028dae09-7c29-49ac-bcd9-95ad9d76d09a,3ef1b23b-e15e-487a-bb1a-b1d26a2edd95,Lung Function Technician,jessicascott@healthcare.org,
6dd6575e-b827-471a-a764-dd4e38f37ca5,028dae09-7c29-49ac-bcd9-95ad9d76d09a,3ef1b23b-e15e-487a-bb1a-b1d26a2edd95,Respiratory Therapist,richardmmartinez@healthcare.org,True
c5722234-532b-4d4a-94e0-56d96ce5c303,028dae09-7c29-49ac-bcd9-95ad9d76d09a,8a73d028-68a0-4ddb-a338-b9cd6f64d5df,Psychologist,donnhaill@healthcare.org,True
ff3b415a-804d-4be8-8f82-ca993ba7411a,028dae09-7c29-49ac-bcd9-95ad9d76d09a,8a73d028-68a0-4ddb-a338-b9cd6f64d5df,Therapist,tonking@healthcare.org,True
aee93ba6-632d-4847-8834-5019a1372121,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a03cf061-a8a7-43da-b059-1d22555c03bf,Family Physician,thomaascruz@healthcare.org,True
9e567ee0-4a37-4840-86c4-b3c6a591e2ff,028dae09-7c29-49ac-bcd9-95ad9d76d09a,a0d83360-2781-4704-9457-3a6962034dbf,Reconstructive Specialist,brandopage@healthcare.org,True
a00b0881-a222-4be4-a7f0-29afe2e73dda,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Lab Technician,lisamorales@healthcare.org,
6948a26d-b5d9-4d47-9206-497a80e32c25,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Pathologist,angelapatterrson@healthcare.org,True
51ce4029-aab4-4071-8507-7e962f7e61a8,330f82e2-01b2-4aa4-b07b-579cdcc1820c,a83c4c08-69c1-42c9-b2f3-3d7ab41156a6,Environmental Health Officer,jeessicamorales@healthcare.org,True
3f9c1192-3d0f-4423-90fc-20c27f5ba20f,330f82e2-01b2-4aa4-b07b-579cdcc1820c,a83c4c08-69c1-42c9-b2f3-3d7ab41156a6,Environmental Health Officer,shanonnfigueroa@healthcare.org,True
dd7a9b51-0208-41b3-84ef-48c807a26e56,330f82e2-01b2-4aa4-b07b-579cdcc1820c,86dd3b65-673b-45c0-8740-516000f840fe,Pathologist,justnilopez@healthcare.org,True
58f56e87-1ab4-4dce-a4e1-8e1f588c44ba,330f82e2-01b2-4aa4-b07b-579cdcc1820c,86dd3b65-673b-45c0-8740-516000f840fe,Pathologist,danielholmes@healthcare.org,
b6732e35-ce03-4bdf-8c27-3103f17107f3,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Psychologist,lisannez@healthcare.org,True
a50847e4-deca-4a11-9535-db8fd7915d6a,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Therapist,grgeoryjohnson@healthcare.org,True
a995d197-95eb-4b6e-9345-a6e3616dd592,330f82e2-01b2-4aa4-b07b-579cdcc1820c,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,General Practitioner,victoriamoon@healthcare.org,True
ed72a0ed-aa28-4b51-aaf8-bce3a50f625f,330f82e2-01b2-4aa4-b07b-579cdcc1820c,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Family Physician,jacquelinehamilton@healthcare.org,
4b1262a8-595b-4cc1-9fc7-6964e5eb36f2,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,Cardiac Nurse,cynthaimoon@healthcare.org,True
7ff108fe-67dd-4661-8ff9-e76bf09a6f86,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,EKG Technician,elizabethhmartinez@healthcare.org,True
fbf1fcfe-6f1f-4ab2-a7f9-3a2102b653de,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Dietitian,angelagardneer@healthcare.org,True
a08cdb9a-c06d-4ec1-8083-fb2fb8d4c239,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Dietitian,ericalmb@healthcare.org,True
ea6e6b4e-24d3-47f6-96ef-c577ebeb5178,330f82e2-01b2-4aa4-b07b-579cdcc1820c,86dd3b65-673b-45c0-8740-516000f840fe,Pathologist,yolanadtaylor@healthcare.org,True
b89a0fba-8f0f-4825-ba2a-8354b1429530,330f82e2-01b2-4aa4-b07b-579cdcc1820c,a83c4c08-69c1-42c9-b2f3-3d7ab41156a6,Environmental Health Officer,roertmoreno@healthcare.org,True
d7beb08c-1d14-4a44-b7a2-259ddea2bec6,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Pathologist,gregoryfernandez@healthcare.org,
e5a39d46-e03a-4460-9444-ce14d55bd4cd,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,Cardiologist,roswewells@healthcare.org,True
984482e5-381c-4031-8de8-3c33db9a10d3,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Mental Health Nurse,donnaldmorris@healthcare.org,True
2c24d2e4-7e97-4353-b245-97e1b5fb29fb,330f82e2-01b2-4aa4-b07b-579cdcc1820c,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Medical Assistant,christpherolsen@healthcare.org,True
331ad653-a72e-44b3-90af-8c79e959aadb,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Pathologist,colleenctooper@healthcare.org,True
deebdbc4-7de2-4e40-9510-e6a6479f2d44,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Pathologist,danjapaul@healthcare.org,True
31890f97-79f0-45e5-acca-ad3b58407095,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Nutritionist,jakcbishop@healthcare.org,True
432c375f-bed3-4e22-bb99-fc3512e8146e,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,Cardiac Nurse,patriciabautitsa@healthcare.org,True
99bdf0e5-8773-41f0-8f53-b8004d871baf,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,Cardiologist,lisamokore@healthcare.org,True
60327a20-5958-41b7-a44e-434b98c42a05,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,EKG Technician,jennybailxey@healthcare.org,True
ef6cde08-1da7-4cb4-8d18-4a751cd2ef7a,330f82e2-01b2-4aa4-b07b-579cdcc1820c,574b411a-66cf-452f-92b1-791a4538abaa,Cardiac Nurse,maatthewjackson@healthcare.org,True
2eb61350-f098-4e5f-8ad0-6d11f181df66,330f82e2-01b2-4aa4-b07b-579cdcc1820c,a83c4c08-69c1-42c9-b2f3-3d7ab41156a6,Toxicologist,johnlewis@healthcare.org,
22339aaf-18df-4309-8235-4cd5a331898f,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Nutrition Counselor,lukefaulkneer@healthcare.org,True
3f5ceaac-9a36-41a4-ab1a-73a436f6b963,330f82e2-01b2-4aa4-b07b-579cdcc1820c,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Primary Care Nurse,shellyburgess@healthcare.org,
7e827f6c-5304-424a-b572-8df71adb6e8d,330f82e2-01b2-4aa4-b07b-579cdcc1820c,ec1f7385-bcf9-4d2c-8485-1fc23e8650df,Primary Care Nurse,dianamurray@healthcare.org,
d402bd54-7010-40be-aa69-45a31b44ab9a,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Nutrition Counselor,petrwest@healthcare.org,True
e1c77b7f-43e1-4317-b038-8a6ac54b393d,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Psychologist,senaevans@healthcare.org,True
ff6c86f2-e945-430e-a10b-1836a4c5e4a1,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Psychologist,jillecastro@healthcare.org,True
7da51a2d-aa28-4db0-bb71-df5c5fd4c60a,330f82e2-01b2-4aa4-b07b-579cdcc1820c,86dd3b65-673b-45c0-8740-516000f840fe,Lab Technician,howardahmilton@healthcare.org,True
5fc436d1-4a61-4fdc-8495-6904c129ea48,330f82e2-01b2-4aa4-b07b-579cdcc1820c,4f118ed8-3a08-493c-b271-dcf60071ec94,Mental Health Nurse,debirabrown@healthcare.org,True
8cef0c83-06f9-47a9-8ca0-f5711218f66c,330f82e2-01b2-4aa4-b07b-579cdcc1820c,b61c14e4-aa74-4b72-810b-d9bde2ce792c,Lab Technician,michaelbentley@healthcare.org,
1411def8-67a4-4b5f-95f9-5ff27460bec8,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Dietitian,caranderson@healthcare.org,True
d7f68a99-89f1-4c25-907b-2bbc5d7ee6a7,330f82e2-01b2-4aa4-b07b-579cdcc1820c,86dd3b65-673b-45c0-8740-516000f840fe,Pathologist,steevenboone@healthcare.org,True
94bfd093-f87b-46b5-95b3-9a76c4814c6c,330f82e2-01b2-4aa4-b07b-579cdcc1820c,57fb7373-af22-4c7a-9dee-acba905d811c,Nutritionist,euggenefernandez@healthcare.org,True
8530b1a6-a555-4b7f-8232-197117e72de0,1741d071-600e-48e6-9080-0e1aa6728c35,ddb2f3da-e955-48be-b59b-f9c4d625e7c4,Gastroenterologist,crhistinegomez@healthcare.org,True
01d05f44-eb7e-4d36-a9f8-8b482c15ee30,1741d071-600e-48e6-9080-0e1aa6728c35,ddb2f3da-e955-48be-b59b-f9c4d625e7c4,GI Technician,jasonholmes@healthcare.org,
6b97a3ca-8271-43e0-9b92-95af62f17610,1741d071-600e-48e6-9080-0e1aa6728c35,00750c4d-9bb0-46a2-a50f-48e5c5412b14,Dental Assistant,anthonyhernadnez@healthcare.org,True
359ebb27-63c1-439e-86d8-de4efae4d075,1741d071-600e-48e6-9080-0e1aa6728c35,00750c4d-9bb0-46a2-a50f-48e5c5412b14,Dentist,derekhawknis@healthcare.org,True
cf12fb67-87b1-4180-a7c4-3c0f6809cbdf,1741d071-600e-48e6-9080-0e1aa6728c35,f060f172-a84a-4aff-bfe8-1b4c86814d6b,Emergency Medical Technician,briarnclayton@healthcare.org,True
e596e7ad-e403-4c60-9a35-801334bb352f,1741d071-600e-48e6-9080-0e1aa6728c35,f060f172-a84a-4aff-bfe8-1b4c86814d6b,Emergency Medical Technician,kennethstewat@healthcare.org,True
fe91389d-b6e4-4ea7-a8a0-ac512a48289a,1741d071-600e-48e6-9080-0e1aa6728c35,cad7ab0b-c2ab-46a7-9dff-74f4987695b0,Obstetrician,asshleycunningham@healthcare.org,True
b719471a-2cfb-4528-82b8-3d5566ec7efa,1741d071-600e-48e6-9080-0e1aa6728c35,cad7ab0b-c2ab-46a7-9dff-74f4987695b0,Obstetrician,carlachurch@healthcare.org,
0db97a5b-4382-4c1e-91fb-e61f53d4527d,1741d071-600e-48e6-9080-0e1aa6728c35,d3b2b828-56d8-40a3-98c5-c7d98702c5b3,Pulmonary Function Technologist,larryharkvey@healthcare.org,True
c0ef284b-a32f-45e0-b4d9-732a17630546,1741d071-600e-48e6-9080-0e1aa6728c35,d3b2b828-56d8-40a3-98c5-c7d98702c5b3,Respiratory Therapist,josephvillanueva@healthcare.org,
b7c5439f-35ff-4546-bd37-b6e70c100d3f,1741d071-600e-48e6-9080-0e1aa6728c35,8db5bc77-341b-4ada-a013-ba3e6d96a044,Diabetes Educator,kimberlycalrk@healthcare.org,True
42ecc939-ec87-4ae7-8fe9-c7cb3ab58294,1741d071-600e-48e6-9080-0e1aa6728c35,8db5bc77-341b-4ada-a013-ba3e6d96a044,Endocrinologist,nicoolemoran@healthcare.org,True
def1d15e-f077-4009-b977-63f73b367ebe,1741d071-600e-48e6-9080-0e1aa6728c35,c68323a9-762a-44bb-9991-2bedf9fcb988,Physical Therapist,ericfxo@healthcare.org,True
7df12dc5-6264-4838-9c14-f9dde2d7c25e,1741d071-600e-48e6-9080-0e1aa6728c35,c68323a9-762a-44bb-9991-2bedf9fcb988,Orthopedic Nurse,gabrielahicks@healthcare.org,True
99b37003-cab2-432a-a222-787e94247802,1741d071-600e-48e6-9080-0e1aa6728c35,c327e42d-2d2d-46c9-b115-f5f47bf2363d,Emergency Medical Technician,jessicabrooks@healthcare.org,
2bead0af-da32-4bde-aef6-14d6fcc45c4a,1741d071-600e-48e6-9080-0e1aa6728c35,c327e42d-2d2d-46c9-b115-f5f47bf2363d,Emergency Physician,jennifergoodman@healthcare.org,True
b5a4bb37-0c8e-49b4-98ed-4e55045b1559,1741d071-600e-48e6-9080-0e1aa6728c35,b7b3aa30-e3d9-46bf-8a1e-e9386d384bd8,EEG Technician,karenbaiiley@healthcare.org,True
f23ba987-83b4-485f-a6f5-e01f3647bea8,1741d071-600e-48e6-9080-0e1aa6728c35,b7b3aa30-e3d9-46bf-8a1e-e9386d384bd8,Neurosurgeon,danielmercado@healthcare.org,
98342a87-6c1b-4c86-863c-e1ed57aebf51,1741d071-600e-48e6-9080-0e1aa6728c35,798246e6-66f4-4cdb-8ee9-bb102e1fee2b,Rheumatology Nurse,bonniewillioamson@healthcare.org,True
0a97d51b-3e61-4ab5-8c54-6105b96f4e72,1741d071-600e-48e6-9080-0e1aa6728c35,798246e6-66f4-4cdb-8ee9-bb102e1fee2b,Rheumatologist,samuelbtrown@healthcare.org,True
136d0de4-e50f-4181-9026-c3d94f0373cc,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,b032378f-a6d7-4654-9460-68abe01ce89d,Dental Hygienist,reginanelson@healthcare.org,
0ffb27f8-c666-430d-ac2a-ba1a8cfd1b6a,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,b032378f-a6d7-4654-9460-68abe01ce89d,Orthodontist,morganlewis@healthcare.org,
3d61323e-eb02-4542-97d1-6c5f6cea7714,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,9713e4d3-cb1c-4c43-9389-6d5fe051d913,Health Educator,elizaebthfox@healthcare.org,True
63eca0a5-5c28-41e8-ad63-644225905489,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,9713e4d3-cb1c-4c43-9389-6d5fe051d913,Public Health Nurse,tammythdomas@healthcare.org,True
621729e7-19f2-4581-9659-93e0b507ec2d,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,ea76264d-d236-453d-a460-37c0ec5e9c01,Dental Assistant,russelljenkins@healthcare.org,
