identifier,contactType,phone,email,availableLanguage,fax,anchor
7de62716-2f4b-4de1-b0e6-42a3db1a0f3b,Emergency,001-718-415-4294x40567,Guerrero.Geriatric@dept.healthcare.org,"['de', 'en']",(488)926-3318,937b1cb5-9a7f-4ed4-aef1-fbb620ee7327
23aa3eca-1371-4762-8df0-2ebb2d69b0e0,Appointments,001-299-358-0386x8709,Guerrero.Geriartric@dept.healthcare.org,"['de', 'en']",500.653.0708,e3eacc96-ae74-4428-8839-944dda76035f
380e5d6c-7740-4e22-84c7-994378b8c42e,Information,(654)801-0577x23112,Guerrero.Dermatology@dept.healthcare.de,"['de', 'en']",001-401-487-4899x431,60286ee0-5526-40ce-a430-4d47db54d7ee
1f53e912-cf54-4423-8186-79a35749a6ed,Information,001-237-869-9643,Guerrero.Rheumatologic@dept.healthcare.de,['de'],(925)213-1356x2211,db410c2e-3aec-435b-a24e-05ffdd79c474
0c64d089-a36b-4465-b535-c92db254fa1f,Appointments,442-706-5159x5631,Guerrero.Publiic@dept.healthcare.org,['de'],(289)805-1688,aacf7c01-6bf7-411e-a545-aafca2a8d7f7
3299beb3-4fa5-490d-9fc6-197b002af58d,Referrals,+1-903-748-4741x361,Guerrero.Radiography@dept.healthcare.org,"['de', 'en']",(374)615-7838,60f210f0-06ad-4140-883d-5ca3616a87da
092591dc-2869-452f-be69-cf1204c39e6c,Staff,584-725-0107,Baker.Gastroenterologic@dept.healthcare.de,['de'],(230)733-7758x92537,fe9a3c26-7dbe-48f5-8aee-b090601bb630
5063b056-664a-4e47-b91d-03c1c874c8e6,Appointments,584.201.8196x08400,Baker.Speech@dept.healthcare.org,"['de', 'en']",904-879-6490x74687,6cdbb48c-b3b3-4d5e-a77a-d1148a35ad5c
126e6df9-419f-4c08-9d58-9b287a06f50e,Appointments,601.890.5258,Baker.Optometqric@dept.healthcare.org,"['de', 'en']",001-677-770-8160x985,5968b4b7-91ad-42a0-a820-53e2d813db5e
19dc4b0c-51a3-424a-81c8-4cc2d058aa5a,Information,499.900.8885,Baker.Respiratory@dept.healthcare.de,"['de', 'en']",(588)583-2696x03608,da324532-ef91-4809-9b05-b8cb99fbc141
db7a7187-e2a4-44c0-a35f-9037cf2a0b5a,Staff,(629)875-5172x249,Baker.Urologic@dept.healthcare.de,['de'],(233)265-2900,dc21c621-ccc7-48df-a82f-5c7eaeb502c3
3880ce49-cedd-4cc4-9959-5433276ab35d,Information,569-301-5726x711,Baker.Optometric@dept.healthcare.org,"['de', 'en']",3814210311,ac6ceb8a-75a8-4ab6-89a2-ff858174332e
e33e53d6-e452-43d5-afc3-dd694c3b8c49,Information,993-475-1775x08313,Baker.Podiatric@dept.healthcare.org,['de'],278-400-1316,b3063ec4-040b-4e15-b296-d8322fca696a
e375d537-034d-45cb-9683-db407cdffb7e,Emergency,001-958-733-1999x824,Baker.Genetic@dept.healthcare.de,['de'],(973)655-6902x675,9f7411e7-6400-434e-93fa-4235ccb93f91
059d2fde-ebeb-42aa-a76a-dec62f464e62,Emergency,001-229-863-8942x09877,Baker.Aneshesia@dept.healthcare.org,['de'],(786)610-0132,7aa95e0c-880f-42fd-96a6-1a5d05516291
66854975-1b56-43e7-b69a-fe2057bd7623,Emergency,(910)368-8779x391,Bakerr.Cardiovascular@dept.healthcare.org,"['de', 'en']",+1-347-793-9685x69840,d57a00a3-4600-4654-b637-9ee556bf4493
833594ae-ad5e-4eee-9487-9a6442868bef,verwijzingen,+3115-3711172,ValenciaThomas.Pulmonary@dept.healthcare.org,['nl'],(041)-7298482,199831f0-8250-439c-bc84-e1d8786fd5d5
2c6efc93-e29e-4ae4-beaa-64915587abc3,Appointments,(0563) 689219,ValenciaThomas.Otolaryngologic@dept.healthcare.nl,['nl'],(064) 3422451,9f77fa69-8487-41a9-b460-1e943c258fb9
db137bf5-8fd5-4283-b259-0869e616b191,Information,+31(0)050 475929,ValenciaThgomas.Infectious@dept.healthcare.org,['nl'],(0103) 079567,9e996246-f4d3-435c-81d7-4a3ce30481a5
51c6b255-060e-4d1c-8b49-6b9fb00725e7,Information,(020) 6208561,ValenciaThomas.Public@dept.healthcare.nl,['nl'],+3160-6655565,0217f0a3-3096-445e-a061-ddc6765dfe41
47c5ec98-c531-4e9f-a7d9-33cad9b0dc8b,Appointments,0437-924097,ValenciaThomas.Geriatric@dept.healthcare.nl,"['nl', 'en']",081-1413435,138ea6ed-4e49-4628-9f86-9dbb3cd2d63f
664ef21f-f322-4eca-91de-0f573d524f55,Emergency,+31(0)16-6103758,ValenciaThormas.Geriatric@dept.healthcare.org,['nl'],067-0090355,d3e2736b-d15b-43f0-a149-9f675c8629e2
eb9d18b9-8383-40a3-a0a1-206eed3e85f0,verwijzingen,082-1686563,ValenciaThomas.Laboratory@dept.healthcare.org,['nl'],(041) 4622292,d7e5486c-066b-43ff-bfb0-7b560d823875
fadbfa81-70db-425e-8a1a-49f4aa2dbe6e,Referrals,(041) 0559302,ValenciaThomas.Endocrine@dept.healthcare.nl,"['nl', 'en']",(058)-7351419,888d1e8c-ccf5-4994-b839-30ee760b6d38
6bb1fcc0-1fef-48df-8ba2-eb1594f22d1e,Appointments,(092) 6092376,ValenciaThomas.Obstetric@dept.healthcare.org,"['nl', 'en']",+3197-1898513,b81c0cd4-f797-49ea-9872-daa0a2947b91
c712359d-8e2f-4d5f-a85a-de7473c722b8,Referrals,0265 599503,ValenciaThojmas.Obstetric@dept.healthcare.org,['nl'],0242-447800,83d685f7-9654-4df0-9e5b-9e4ac15bef1e
67da5f05-92d3-4629-854b-131988021e22,Information,680.695.9773x931,Obrien.Geriatric@dept.healthcare.de,"['de', 'en']",2518578223,ff4ab7c5-4d8a-42ce-97b8-323253f7489a
df48f87b-c301-408f-b53f-462f1f3b69c6,Information,001-592-222-2836x8684,Obrien.Optometric@dept.healthcare.org,"['de', 'en']",525.316.1891x9953,f628f550-d3cb-416f-b4b1-5a9793096bcc
da4f0c7a-8327-4df4-8eed-a6c75a633476,Appointments,495.341.1344x98068,Obrien.Emergency@dept.healthcare.org,['de'],201-839-2071x5155,e36a614f-5812-447f-8276-e4480d3e2b86
a9caf417-ba3a-46f3-ac22-503051c5f3c6,Referrals,+1-432-267-7778x59022,Obrimen.Diet@dept.healthcare.org,['de'],+1-675-496-3345,8c65fc7a-c938-4b8d-ab49-3e1162e61cf1
9f60b105-4394-4aec-abca-e9e3e468100a,Appointments,2026010750,Obrien.RRadiography@dept.healthcare.org,"['de', 'en']",460-529-6419x417,eff8b24b-af8b-4fbe-a5ed-5d8a8ff7401a
e3bde9e4-e170-4ed3-8588-923efb9ef410,Information,(650)873-8401x041,Obrien.Otolaryngologic@dept.healthcare.de,"['de', 'en']",001-561-288-0097x06829,cf34a1ea-3318-4029-a3b2-f9f9cb578ed4
2e32cd68-d7e1-42af-b23b-7033ee60a6bb,Ãberweisungen,325.313.9825x177,Obrien.Gastroenterologic@dept.healthcare.org,['de'],+1-754-412-2438x90681,08c64569-dc98-4e99-80a1-4ad8e17e7630
c542e83d-df60-4429-b8ef-a7d59632bf64,Information,+1-342-322-0338x1177,Obrien.Hematologic@dept.healthcare.org,['de'],001-566-292-2396,f2dce1b5-0a0b-4e93-b07e-79b4774079fc
687805d2-d76c-4490-9127-91615dc0fdbd,Emergency,654-421-5099x63625,Obrein.Nursing@dept.healthcare.org,"['de', 'en']",323.303.3837x25660,19a14af2-15e0-41f2-907f-88de0fe8b3f2
b8cd6255-0dea-4428-8ec4-784a95bcf087,Personal,6013030717,Obrien.Anesthesia@dept.healthcare.org,['de'],922-656-0053x878,141c7bda-3578-47cd-9cbf-26cb9082bfd1
eb9d3e8f-f2ca-44f1-9172-b1f99be97717,Information,695.588.1376x68944,Fisher.Gzenetic@dept.healthcare.org,['et'],5434557439,623ae7d8-4cc3-4606-b187-9eb87d453d9e
28c0271d-e1b7-4dae-aac7-fa0afcb463f0,Staff,(383)248-6763,Fimsher.Public@dept.healthcare.org,"['et', 'en']",+1-559-950-7694,a4569258-9567-4664-ade3-57a96104ad32
b09f2e27-dd07-4ebe-88dd-b935abe5df94,Emergency,(969)675-0117x4387,Fishe.Cardiovascular@dept.healthcare.org,"['et', 'en']",836.719.9370x31554,573dfca2-89ea-4cb1-8d81-fde153860bcd
042597a4-c083-4be5-9cbf-9e5f50cd66c9,Staff,427.213.5480,Fisher.Otolaryngologic@dept.healthcare.et,['et'],(619)403-5767,14998517-6e5e-4126-9082-9e6189a14e1a
d5aee45f-be5c-485c-9a1e-f4ddd8467eae,Referrals,(993)824-1659,Fisher.Respiratory@dept.healthcare.org,"['et', 'en']",001-799-481-6492x60048,a3d5485d-a440-4b4e-8b20-0d7490fe65df
01c14ace-43d8-4797-8214-1157b97908fb,Staff,001-623-418-8431x770,Fisher.Psychiatric@dept.healthcare.org,"['et', 'en']",9787126493,2db6b14d-c54f-4abe-9543-d4396682988f
4da0d92a-cb37-45b0-b933-93716243638e,hÃ¤daolukord,306-360-1684x334,Fisher.Pathology@dept.healthcare.org,"['et', 'en']",(468)305-3460x795,e5d6fb7f-0147-48f2-853b-8ffa4512a1e1
3f3a9c77-b5f9-4fad-a233-e0455d1ea55f,teave,349-582-8740,Fisher.Emergency@dept.healthcare.org,['et'],(496)890-6515x83885,e6cbe3a6-2f7a-40a3-b4f1-5f46c9e7f8ba
e2450219-8343-4e2a-a6ec-f20212dbe541,ametisse nimetamine,001-227-419-5814x380,Bishop.Pathology@dept.healthcare.org,['et'],337-222-1289,2433b7fd-eced-4ce2-b3cf-6b78967d5a3f
41cd43c6-9345-465b-a9ed-a0eaa3c9c5d2,Appointments,(628)798-1322,Bishop.Physiotherapy@dept.healthcare.org,['et'],+1-399-330-5644x7776,114ee720-68e0-45ec-a3f9-c7f2dd865ec6
95cada2d-35c3-48cf-939d-f94b9efdc8b0,teave,838.506.7347x8750,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",3486296654,a8043f49-61fb-4b45-9bf8-16597a0cb6f8
2f8d1d6c-7e56-4247-bb3a-442075c3d3c0,Emergency,001-681-342-9425x377,Bishop.Optometric@dept.healthcare.org,"['et', 'en']",350-309-0750x6000,e35724ed-26d1-4c53-948e-94d475070970
70d02997-b498-4a46-8b67-630974d1e63c,personal,588.804.1578x19735,Bishop.Plastic@dept.healthcare.org,"['et', 'en']",001-264-815-9757x8939,5c47c5a2-27dd-4d1f-acb2-5622eb37f4c2
6a5ad3fd-deff-4a00-a4e7-5cfe84056bbc,hÃ¤daolukord,(253)617-7670x48830,Bishop.Plastic@dept.healthcare.org,['et'],(542)282-8785,a77c6b54-f7f1-4de7-a74a-7fff513c6538
33d93043-3ed6-498b-9e76-7cec41a5004a,Information,+1-690-269-6830x2873,Bishop.Toixcologic@dept.healthcare.org,['et'],+1-255-648-9935x721,220c3451-2714-4f43-90f5-a5a010b03641
ab875b60-050a-4d5a-8816-ca6efa1c6c25,hÃ¤daolukord,(676)411-4213x94209,Bishop.Endocrine@dept.healthcare.org,"['et', 'en']",733.591.6805x084,1dadcde9-ca4f-4281-ad58-323b4e1272f5
50c8e258-f696-4e8a-a483-2fce3a67d3b4,Information,001-309-273-9735x4739,Bishop.Infectious@dept.healthcare.org,"['et', 'en']",2536036701,b3d55a90-fb0c-47db-82da-2de29ae17ed8
4cc55204-7906-4e44-a5a4-0fa4d7cbb097,Information,262.804.0716,Bishop.Otolarynglogic@dept.healthcare.org,"['et', 'en']",+1-223-450-5181x3575,ddbba0d7-af0b-453f-b5c6-a05da6e4a329
